"Monitoramento Peão Barretos 2026 - Smart Events (2460)"

"Save Time:2026-08-21 14:03:34"

"User Name:80497131"

"Total 351 records"

"Object","Period(minute)","Start Time","L.RRC.ConnReq.Succ(None)","L.RRC.ConnReq.Att(None)","L.E-RAB.SuccEst(None)","L.S1Sig.ConnEst.Att(None)","L.S1Sig.ConnEst.Succ(None)","L.E-RAB.AttEst(None)","L.E-RAB.AbnormRel(None)","L.E-RAB.AbnormRel.MME(None)","L.E-RAB.Rel.MME(None)","L.E-RAB.NormRel(None)","L.Cell.Unavail.Dur.Sys(s)","L.Cell.Unavail.Dur.Manual(s)","L.Thrp.Time.DL.RmvLastTTI(ms)","L.Thrp.bits.UL(bit)","L.Thrp.bits.DL(bit)","L.Thrp.bits.UE.UL.LastTTI(bit)","L.Thrp.bits.DL.LastTTI(bit)","L.Thrp.Time.UE.UL.RmvLastTTI(ms)","L.UL.Interference.Avg(dBm)","L.ChMeas.PRB.UL.Avail(None)","L.ChMeas.PRB.DL.Avail(None)","L.ChMeas.PRB.UL.Used.Avg(None)","L.ChMeas.PRB.DL.Used.Avg(None)","L.Traffic.User.Avg(None)"
"MRX81_SP-eNodeB Function Name=TRX81_SP, Local Cell ID=131, Cell Name=VRX8161, eNodeB ID=903125, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","23","23","43","23","23","43","0","0","8","47","","","4866","165970912","226572112","18185064","76095160","8992","	-107","100","100","22.367","12.053","23.15"
"MRX81_SP-eNodeB Function Name=TRX81_SP, Local Cell ID=141, Cell Name=VRX8171, eNodeB ID=903125, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","21","21","59","21","21","59","0","0","22","66","","","17814","535955968","285874472","17161896","57280144","61696","	-105","100","100","71.382","15.407","27.55"
"MRX81_SP-eNodeB Function Name=TRX81_SP, Local Cell ID=133, Cell Name=VRX8163, eNodeB ID=903125, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","2","2","4","2","2","4","0","0","0","2","","","10","2409688","3363856","1635552","2887736","263","	-109","100","100","5.554","1.896","1.583"
"MRX81_SP-eNodeB Function Name=TRX81_SP, Local Cell ID=143, Cell Name=VRX8173, eNodeB ID=903125, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","1","1","2","1","1","2","0","0","0","4","","","400","9123088","24615200","2221288","11811216","996","	-110","100","100","5.934","3.277","1.267"
"MRX81_SP-eNodeB Function Name=TRX81_SP, Local Cell ID=142, Cell Name=VRX8172, eNodeB ID=903125, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","32","32","57","32","32","57","0","0","0","66","","","2890","23951824","181009088","12515800","34644296","1666","	-112","100","100","8.274","8.271","29.35"
"MRX81_SP-eNodeB Function Name=TRX81_SP, Local Cell ID=162, Cell Name=VRX8182, eNodeB ID=903125, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","92","92","172","92","92","172","0","0","12","181","","","11496","207822656","536234664","35178328","87475256","16630","	-104","100","100","40.114","20.094","70.717"
"MRX81_SP-eNodeB Function Name=TRX81_SP, Local Cell ID=161, Cell Name=VRX8181, eNodeB ID=903125, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","37","37","67","37","37","67","0","0","1","81","","","11608","1251528624","334023160","19235656","43231984","80463","	-105","100","100","85.86","21.989","43.917"
"MVKM1_SP-eNodeB Function Name=TVKM1_SP, Local Cell ID=102, Cell Name=QVKM12, eNodeB ID=902233, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","335","335","557","335","335","557","2","0","51","526","0","0","694674","342121480","834575464","18089496","121164368","173148","	-102","50","75","53.565","72.232","216.283"
"MRX81_SP-eNodeB Function Name=TRX81_SP, Local Cell ID=171, Cell Name=URX8151, eNodeB ID=903125, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","4","4","8","4","4","8","0","0","2","12","","","15","2112656","2645968","1272768","1925768","129","	-114","100","100","5.207","0.922","5.45"
"MVKM1_SP-eNodeB Function Name=TVKM1_SP, Local Cell ID=101, Cell Name=QVKM11, eNodeB ID=902233, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","122","122","187","122","122","187","0","0","8","187","0","0","12881","77376872","412317528","8555000","103457472","39648","	-116","50","75","23.631","15.036","49.067"
"MRX81_SP-eNodeB Function Name=TRX81_SP, Local Cell ID=163, Cell Name=VRX8183, eNodeB ID=903125, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","3","3","4","3","3","4","0","0","0","6","","","869","6541816","53158000","3164560","9841624","576","	-114","100","100","6.248","3.555","4.3"
"MVKM1_SP-eNodeB Function Name=TVKM1_SP, Local Cell ID=11, Cell Name=UVKM11, eNodeB ID=902233, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","138","138","230","138","138","230","0","0","10","258","0","0","41429","400910616","1310969096","19115456","234167464","87982","	-116","100","100","58.958","48.365","84.433"
"MRX81_SP-eNodeB Function Name=TRX81_SP, Local Cell ID=173, Cell Name=URX8153, eNodeB ID=903125, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","	-114","100","100","4.608","0.73","0.033"
"MVKM1_SP-eNodeB Function Name=TVKM1_SP, Local Cell ID=103, Cell Name=QVKM13, eNodeB ID=902233, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","279","279","490","279","279","490","0","0","39","468","0","0","563588","359028152","1045268648","20367512","144551384","192412","	-107","50","75","53.143","72.313","187.517"
"MRX81_SP-eNodeB Function Name=TRX81_SP, Local Cell ID=172, Cell Name=URX8152, eNodeB ID=903125, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","14","14","24","14","14","24","0","0","2","19","","","379","468321784","38180104","6816552","9598448","13760","	-110","100","100","28.744","2.327","12.617"
"MRX81_SP-eNodeB Function Name=TRX81_SP, Local Cell ID=182, Cell Name=URX8162, eNodeB ID=903125, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","1","1","2","1","1","2","0","0","0","2","","","1903","3541312","48753992","1535632","5146392","1209","	-114","100","100","5.674","4.346","3.25"
"MVKM1_SP-eNodeB Function Name=TVKM1_SP, Local Cell ID=113, Cell Name=VVKM153, eNodeB ID=902233, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","243","243","433","243","243","435","2","0","46","557","0","0","879548","715462184","1336416592","38216064","409918016","273485","	-101","100","100","99.669","99.476","349.067"
"MRX81_SP-eNodeB Function Name=TRX81_SP, Local Cell ID=181, Cell Name=URX8161, eNodeB ID=903125, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","4","4","8","4","4","8","0","0","1","9","","","2621","7595344","168464416","3392192","42181176","611","	-111","100","100","6.599","6.932","6.75"
"MRX81_SP-eNodeB Function Name=TRX81_SP, Local Cell ID=191, Cell Name=URX8171, eNodeB ID=903125, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","7","7","14","7","7","14","0","0","1","19","","","334","2623160","13149704","1795632","1362048","99","	-111","100","100","5.709","1.568","4.5"
"MRX81_SP-eNodeB Function Name=TRX81_SP, Local Cell ID=183, Cell Name=URX8163, eNodeB ID=903125, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","0","0","0","0","0","0","0","0","0","2","","","0","10104","20856","4864","20856","2","	-115","100","100","4.629","0.746","0.417"
"MRX81_SP-eNodeB Function Name=TRX81_SP, Local Cell ID=193, Cell Name=URX8173, eNodeB ID=903125, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","2","2","4","2","2","4","0","0","0","4","","","0","66344","106536","29048","106536","14","	-115","100","100","4.634","0.757","0.683"
"MRX81_SP-eNodeB Function Name=TRX81_SP, Local Cell ID=192, Cell Name=URX8172, eNodeB ID=903125, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","15","15","30","15","15","30","0","0","1","34","","","5147","16376640","369433296","5369600","33269512","1961","	-116","100","100","6.407","10.991","13.317"
"MRX81_SP-eNodeB Function Name=TRX81_SP, Local Cell ID=201, Cell Name=URX8181, eNodeB ID=903125, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","22","22","40","22","22","40","0","0","2","44","","","1301","1274114744","51233368","4735176","14972200","38467","	-107","100","100","61.079","4.239","11.683"
"MRX81_SP-eNodeB Function Name=TRX81_SP, Local Cell ID=203, Cell Name=URX8183, eNodeB ID=903125, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","1","1","2","1","1","2","0","0","0","2","","","19","21719392","12305552","11990640","11413240","967","	-117","100","100","5.852","1.596","2.4"
"MRX81_SP-eNodeB Function Name=TRX81_SP, Local Cell ID=202, Cell Name=URX8182, eNodeB ID=903125, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","33","33","68","33","33","68","0","0","0","70","","","5145","121098504","372827576","29325648","172481080","4943","	-111","100","100","13.948","14.473","31.133"
"MVKM1_SP-eNodeB Function Name=TVKM1_SP, Local Cell ID=12, Cell Name=UVKM12, eNodeB ID=902233, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","425","425","735","425","425","735","0","0","42","653","0","0","895207","844027120","1509374208","48856264","313692088","234346","	-106","100","100","96.508","97.557","312.433"
"MRX81_SP-eNodeB Function Name=TRX81_SP, Local Cell ID=81, Cell Name=ORX811, eNodeB ID=903125, Cell FDD TDD indication=CELL_TDD","1","2026-08-21 14:02:00","5","5","10","5","5","10","0","0","0","9","","","78","132600","1131928","93704","144744","12","	-117","100","100","14.099","1.856","1.45"
"MVKM1_SP-eNodeB Function Name=TVKM1_SP, Local Cell ID=143, Cell Name=VVKM173, eNodeB ID=902233, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","67","67","117","67","67","117","3","0","2","93","0","0","19375","501406720","684930696","18926784","256903632","33658","	-104","100","100","49.114","41.999","35.783"
"MRX81_SP-eNodeB Function Name=TRX81_SP, Local Cell ID=83, Cell Name=ORX813, eNodeB ID=903125, Cell FDD TDD indication=CELL_TDD","1","2026-08-21 14:02:00","1","1","2","1","1","2","0","0","0","0","","","3","42912","72400","23792","55768","9","	-118","100","100","10.777","1.605","0.283"
"MVKM1_SP-eNodeB Function Name=TVKM1_SP, Local Cell ID=133, Cell Name=VVKM163, eNodeB ID=902233, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","54","54","96","54","54","96","1","0","7","104","0","0","13769","294006288","158049992","34823312","21372744","16892","	-104","100","100","35.922","18.382","39.167"
"MRX81_SP-eNodeB Function Name=TRX81_SP, Local Cell ID=82, Cell Name=ORX812, eNodeB ID=903125, Cell FDD TDD indication=CELL_TDD","1","2026-08-21 14:02:00","18","18","30","18","18","30","0","0","11","32","","","6504","7790152","219645336","2821256","14483656","1114","	-119","100","100","19.238","13.122","9.233"
"MVKM1_SP-eNodeB Function Name=TVKM1_SP, Local Cell ID=173, Cell Name=UVKM153, eNodeB ID=902233, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","203","203","376","203","203","376","2","0","24","474","0","0","774030","1226251592","1842064864","61346696","358668008","203648","	-102","100","100","99.43","99.789","272.783"
"MRX81_SP-eNodeB Function Name=TRX81_SP, Local Cell ID=92, Cell Name=LRX812, eNodeB ID=903125, Cell FDD TDD indication=CELL_TDD","1","2026-08-21 14:02:00","9","9","18","9","9","18","0","0","0","22","","","3740","1955008","111911464","738360","12198384","326","	-117","100","100","17.047","8.422","3.867"
"MVKM1_SP-eNodeB Function Name=TVKM1_SP, Local Cell ID=163, Cell Name=VVKM183, eNodeB ID=902233, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","24","24","39","24","24","39","0","0","1","42","0","0","5997","10784096","262727984","3711920","29549032","959","	-105","100","100","9.503","12.669","11.8"
"MRX81_SP-eNodeB Function Name=TRX81_SP, Local Cell ID=91, Cell Name=LRX811, eNodeB ID=903125, Cell FDD TDD indication=CELL_TDD","1","2026-08-21 14:02:00","9","9","16","9","9","16","0","0","0","11","","","616","1951584","22886280","1111280","3120912","307","	-117","100","100","15.243","3.468","5.033"
"MVKM1_SP-eNodeB Function Name=TVKM1_SP, Local Cell ID=193, Cell Name=UVKM173, eNodeB ID=902233, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","43","43","77","43","43","77","0","0","4","85","0","0","4645","19345280","144295984","8707392","23960960","2242","	-110","100","100","12.214","9.558","38.517"
"MVKM1_SP-eNodeB Function Name=TVKM1_SP, Local Cell ID=183, Cell Name=UVKM163, eNodeB ID=902233, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","34","34","55","34","34","55","0","0","4","54","0","0","11375","45168440","420619664","9247256","25775136","5231","	-107","100","100","13.982","18.933","23.567"
"MRX81_SP-eNodeB Function Name=TRX81_SP, Local Cell ID=93, Cell Name=LRX813, eNodeB ID=903125, Cell FDD TDD indication=CELL_TDD","1","2026-08-21 14:02:00","1","1","2","1","1","2","0","0","0","0","","","6","120184","108680","29592","47328","7","	-116","100","100","10.999","1.535","0.033"
"MVKM1_SP-eNodeB Function Name=TVKM1_SP, Local Cell ID=21, Cell Name=VVKM11, eNodeB ID=902233, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","225","227","357","225","225","357","1","0","13","354","0","0","135369","717777520","1720443648","26574896","344778824","300865","	-112","100","100","95.604","74.98","154.35"
"MVKM1_SP-eNodeB Function Name=TVKM1_SP, Local Cell ID=203, Cell Name=UVKM183, eNodeB ID=902233, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","13","13","24","13","13","24","0","0","3","21","0","0","2105","6089408","56427512","3110248","10811056","1219","	-109","100","100","8.689","5.832","9.35"
"MVKM1_SP-eNodeB Function Name=TVKM1_SP, Local Cell ID=51, Cell Name=ZVKM11, eNodeB ID=902233, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","59","59","94","59","59","94","0","0","5","84","0","0","23253","426530624","215173032","3847616","26514768","98003","	-113","50","50","34.187","14.143","35.967"
"MVKM1_SP-eNodeB Function Name=TVKM1_SP, Local Cell ID=22, Cell Name=VVKM12, eNodeB ID=902233, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","210","210","331","210","210","339","0","0","26","317","0","0","792715","564907416","1162877624","24271072","195556224","327018","	-100","100","100","97.2","97.638","197.6"
"MVKM1_SP-eNodeB Function Name=TVKM1_SP, Local Cell ID=53, Cell Name=ZVKM13, eNodeB ID=902233, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","5","5","8","5","5","8","0","0","0","2","0","0","75","194464","587944","39192","181672","189","	-100","50","50","2.613","0.937","0.75"
"MVKM1_SP-eNodeB Function Name=TVKM1_SP, Local Cell ID=52, Cell Name=ZVKM12, eNodeB ID=902233, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","219","219","326","219","219","326","2","0","53","322","0","0","219515","549025560","1509692816","30295584","195091000","108455","	-110","50","50","49.427","46.983","131.183"
"MVKM1_SP-eNodeB Function Name=TVKM1_SP, Local Cell ID=82, Cell Name=OVKM12, eNodeB ID=902233, Cell FDD TDD indication=CELL_TDD","1","2026-08-21 14:02:00","525","525","982","525","525","986","0","0","53","830","0","0","1580783","518922600","1789987440","35307776","229451112","82393","	-104","100","100","99.573","89.833","398.75"
"MVKM1_SP-eNodeB Function Name=TVKM1_SP, Local Cell ID=81, Cell Name=OVKM11, eNodeB ID=902233, Cell FDD TDD indication=CELL_TDD","1","2026-08-21 14:02:00","11","11","21","11","11","21","0","0","0","18","0","0","9755","43171152","161887760","7110048","41678120","3501","	-115","100","100","29.947","16.077","6.183"
"MVKM1_SP-eNodeB Function Name=TVKM1_SP, Local Cell ID=91, Cell Name=LVKM11, eNodeB ID=902233, Cell FDD TDD indication=CELL_TDD","1","2026-08-21 14:02:00","20","20","39","20","20","39","1","0","0","25","0","0","23336","17299792","222910272","1381568","12601992","7881","	-115","100","100","41.418","34.719","10.883"
"MVKM1_SP-eNodeB Function Name=TVKM1_SP, Local Cell ID=83, Cell Name=OVKM13, eNodeB ID=902233, Cell FDD TDD indication=CELL_TDD","1","2026-08-21 14:02:00","120","120","215","120","120","217","0","0","4","185","0","0","93007","325827456","971636352","28528160","117391184","20644","	-101","100","100","83.336","62.439","76.233"
"MVKM1_SP-eNodeB Function Name=TVKM1_SP, Local Cell ID=93, Cell Name=LVKM13, eNodeB ID=902233, Cell FDD TDD indication=CELL_TDD","1","2026-08-21 14:02:00","89","89","166","89","89","166","0","0","8","173","0","0","108805","214883544","1062472504","49664560","71191312","12732","	-104","100","100","65.846","77.851","60.45"
"MVKM1_SP-eNodeB Function Name=TVKM1_SP, Local Cell ID=92, Cell Name=LVKM12, eNodeB ID=902233, Cell FDD TDD indication=CELL_TDD","1","2026-08-21 14:02:00","368","368","705","368","368","705","0","0","45","744","0","0","1508901","577514160","1890983520","37659248","258890288","78130","	-106","100","100","99.606","88.732","412.967"
"MRX51_SP-eNodeB Function Name=TRX51_SP, Local Cell ID=192, Cell Name=URX5172, eNodeB ID=903128, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","0","0","0","0","0","0","0","0","0","0","0","0","0","133960","155056","78720","155056","22","	-115","100","100","2.791","0.787","0.45"
"MRX61_SP-eNodeB Function Name=TRX61_SP, Local Cell ID=101, Cell Name=QRX611, eNodeB ID=902166, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","20","20","34","20","20","34","0","0","4","33","","","","","117299584","","","","","","","","","10.683"
"MRX51_SP-eNodeB Function Name=TRX51_SP, Local Cell ID=183, Cell Name=URX5163, eNodeB ID=903128, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","3","3","4","3","3","4","0","0","0","6","0","0","1","10286216","1725776","5406568","1724824","450","	-112","100","100","5.295","0.919","2.983"
"MRX61_SP-eNodeB Function Name=TRX61_SP, Local Cell ID=103, Cell Name=QRX613, eNodeB ID=902166, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","5","5","9","5","5","9","0","0","0","7","","","","","92632","","","","","","","","","1.4"
"MRX51_SP-eNodeB Function Name=TRX51_SP, Local Cell ID=191, Cell Name=URX5171, eNodeB ID=903128, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","18","18","21","18","18","21","0","0","2","23","0","0","75","10423336","18440048","3267384","16213000","497","	-112","100","100","7.59","1.646","6.333"
"MRX61_SP-eNodeB Function Name=TRX61_SP, Local Cell ID=102, Cell Name=QRX612, eNodeB ID=902166, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","16","16","28","16","16","28","0","0","0","31","","","","","8720392","","","","","","","","","13.767"
"MRX81_SP-eNodeB Function Name=TRX81_SP, Local Cell ID=102, Cell Name=QRX812, eNodeB ID=903125, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","71","71","109","71","71","109","0","0","11","109","","","555","17131808","25078312","7509352","14081880","1908","	-119","50","75","9.932","2.708","36.033"
"MRX51_SP-eNodeB Function Name=TRX51_SP, Local Cell ID=181, Cell Name=URX5161, eNodeB ID=903128, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","9","9","18","9","9","18","0","0","0","20","0","0","65","4831768","8538344","3186680","6281200","331","	-112","100","100","8.04","1.377","7.917"
"MRX81_SP-eNodeB Function Name=TRX81_SP, Local Cell ID=101, Cell Name=QRX811, eNodeB ID=903125, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","32","32","57","32","32","57","0","0","2","47","","","6738","96566584","203673976","4412928","36860728","4604","	-117","50","75","12.229","10.781","16.333"
"MRX51_SP-eNodeB Function Name=TRX51_SP, Local Cell ID=182, Cell Name=URX5162, eNodeB ID=903128, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","3","3","4","3","3","4","0","0","0","2","0","0","11","1019552","2170632","483928","1771760","138","	-113","100","100","1.917","0.938","1.333"
"MRX51_SP-eNodeB Function Name=TRX51_SP, Local Cell ID=172, Cell Name=URX5152, eNodeB ID=903128, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","49","49","88","49","49","88","0","0","6","84","0","0","302","1439365456","55258344","21031032","35442392","34481","	-111","100","100","60.055","3.54","37.467"
"MRX81_SP-eNodeB Function Name=TRX81_SP, Local Cell ID=103, Cell Name=QRX813, eNodeB ID=903125, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","5","5","10","5","5","10","0","0","2","8","","","102","1929144","1251624","989208","765752","232","	-118","50","75","5.397","1.035","2.533"
"MRX51_SP-eNodeB Function Name=TRX51_SP, Local Cell ID=173, Cell Name=URX5153, eNodeB ID=903128, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","15","15","23","15","15","23","0","0","0","22","0","0","52","1715448","8879136","536656","5384520","238","	-115","100","100","6.819","1.136","4"
"MRX51_SP-eNodeB Function Name=TRX51_SP, Local Cell ID=163, Cell Name=VRX5183, eNodeB ID=903128, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","30","30","55","30","30","55","0","0","2","51","0","0","820","383425112","15348880","26427840","10244696","13673","	-106","100","100","29.499","4.106","16.683"
"MRX51_SP-eNodeB Function Name=TRX51_SP, Local Cell ID=171, Cell Name=URX5151, eNodeB ID=903128, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","7","7","9","7","7","9","0","0","2","6","0","0","104","17138944","10653072","12839264","6360880","1032","	-113","100","100","8.079","1.551","5.183"
"MRX51_SP-eNodeB Function Name=TRX51_SP, Local Cell ID=161, Cell Name=VRX5181, eNodeB ID=903128, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","75","75","134","75","75","136","0","0","3","125","0","0","13307","652720528","1232245040","43736992","684075008","31763","	-106","100","100","53.746","32.724","64.767"
"MRX51_SP-eNodeB Function Name=TRX51_SP, Local Cell ID=162, Cell Name=VRX5182, eNodeB ID=903128, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","6","6","12","6","6","12","0","0","0","8","0","0","4544","15751592","289919576","7060560","25685512","924","	-111","100","100","6.488","9.726","5.917"
"MRX51_SP-eNodeB Function Name=TRX51_SP, Local Cell ID=142, Cell Name=VRX5172, eNodeB ID=903128, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","1","1","1","1","1","1","0","0","0","1","0","0","1","141000","154120","124632","123688","12","	-111","100","100","4.596","1.675","0.85"
"MRX51_SP-eNodeB Function Name=TRX51_SP, Local Cell ID=143, Cell Name=VRX5173, eNodeB ID=903128, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","38","38","58","38","38","58","0","0","1","57","0","0","1209","128479152","106695200","33379720","33504864","6691","	-106","100","100","17.29","5.023","27.733"
"MRX51_SP-eNodeB Function Name=TRX51_SP, Local Cell ID=133, Cell Name=VRX5163, eNodeB ID=903128, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","5","5","7","5","5","7","0","0","0","10","0","0","151","1720160","8090584","992200","1541288","115","	-108","100","100","7.903","1.891","4.117"
"MRX51_SP-eNodeB Function Name=TRX51_SP, Local Cell ID=141, Cell Name=VRX5171, eNodeB ID=903128, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","4","4","8","4","4","8","0","0","0","10","0","0","1834","54742520","42067320","8921688","7700408","2572","	-107","100","100","13.031","4.755","8.817"
"MRX91_SP-eNodeB Function Name=TRX91_SP, Local Cell ID=112, Cell Name=VRX9152, eNodeB ID=903127, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","6","6","8","6","6","8","0","0","4","8","0","0","8","658960","943288","374056","741112","132","	-113","100","100","5.6","1.776","1.951"
"MRX51_SP-eNodeB Function Name=TRX51_SP, Local Cell ID=131, Cell Name=VRX5161, eNodeB ID=903128, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","34","34","55","34","34","55","0","0","12","58","0","0","450","32113008","42078160","8128160","29560848","1574","	-107","100","100","11.204","4.107","19.417"
"MRX91_SP-eNodeB Function Name=TRX91_SP, Local Cell ID=111, Cell Name=VRX9151, eNodeB ID=903127, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","13","13","26","13","13","26","0","0","0","26","0","0","535","627946712","40495536","19537176","20199176","19644","	-111","100","100","44.124","4.233","16.049"
"MRX51_SP-eNodeB Function Name=TRX51_SP, Local Cell ID=132, Cell Name=VRX5162, eNodeB ID=903128, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","0","0","0","0","0","0","0","0","0","0","0","0","4","972544","360168","496928","241072","56","	-110","100","100","2.122","1.717","1.083"
"MRX91_SP-eNodeB Function Name=TRX91_SP, Local Cell ID=131, Cell Name=VRX9161, eNodeB ID=903127, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","0","0","0","0","0","0","0","0","0","0","0","0","18","1457648","2146928","814000","1546336","82","	-109","100","100","5.46","1.731","1.508"
"MRX51_SP-eNodeB Function Name=TRX51_SP, Local Cell ID=112, Cell Name=VRX5152, eNodeB ID=903128, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","77","77","150","77","77","150","0","0","0","147","0","0","3611","395481216","255209952","39837192","71449792","17526","	-108","100","100","39.616","11.391","59.817"
"MRX91_SP-eNodeB Function Name=TRX91_SP, Local Cell ID=113, Cell Name=VRX9153, eNodeB ID=903127, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","4","4","6","4","4","6","0","0","0","8","0","0","17","2285600","2627360","1446632","1797728","171","	-106","100","100","7.306","1.862","5.77"
"MRX51_SP-eNodeB Function Name=TRX51_SP, Local Cell ID=113, Cell Name=VRX5153, eNodeB ID=903128, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","4","4","9","4","4","9","0","0","3","11","0","0","1090","101631384","81187600","7100952","45489496","4161","	-110","100","100","13.765","6.019","5.883"
"MRX91_SP-eNodeB Function Name=TRX91_SP, Local Cell ID=133, Cell Name=VRX9163, eNodeB ID=903127, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","0","0","0","0","0","0","0","0","0","0","0","0","0","949424","43064","782632","43064","46","	-109","100","100","5.328","1.697","1.279"
"MRX91_SP-eNodeB Function Name=TRX91_SP, Local Cell ID=132, Cell Name=VRX9162, eNodeB ID=903127, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","2","2","4","2","2","4","0","0","0","0","0","0","4","2469088","1367384","1454864","1297136","144","	-114","100","100","5.571","1.877","2.082"
"MRX51_SP-eNodeB Function Name=TRX51_SP, Local Cell ID=111, Cell Name=VRX5151, eNodeB ID=903128, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","4","4","8","4","4","8","0","0","0","6","0","0","767","742424776","21956976","13338376","6156792","27299","	-106","100","100","54.778","3.465","5.6"
"MRX91_SP-eNodeB Function Name=TRX91_SP, Local Cell ID=142, Cell Name=VRX9172, eNodeB ID=903127, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","2","2","3","2","2","3","0","0","0","0","0","0","4","1399936","519296","336632","449928","72","	-111","100","100","5.389","1.624","2.082"
"MRX51_SP-eNodeB Function Name=TRX51_SP, Local Cell ID=102, Cell Name=QRX512, eNodeB ID=903128, Cell FDD TDD indication=CELL_FDD","1","2026-08-21 14:02:00","93","93","148","93","93","148","0","0","8","146","0","0","11143","146971728","206240264","16315920","28581240","15522","	-108","50","75","20.709","13.403","63.333"
