"Monitoramento Peão Barretos 2026 - Smart Events NR DUCELL (2462)"

"Save Time:2026-08-21 14:44:55"

"User Name:80497131"

"Total 105 records"

"Object","Period(minute)","Start Time","N.ThpVol.DL(kbit)","N.ThpVol.UL(kbit)","N.ThpVol.DL.LastSlot(kbit)","N.NSA.ThpVol.DL(kbit)","N.ThpTime.DL.RmvLastSlot(microsecond)","N.NSA.ThpVol.UL(kbit)","N.ThpVol.UE.UL.SmallPkt(kbit)","N.ThpTime.UE.UL.RmvSmallPkt(microsecond)","N.PRB.UL.Avail.Avg(None)","N.PRB.DL.Used.Avg(None)","N.PRB.DL.Avail.Avg(None)","N.PRB.UL.Used.Avg(None)","N.UL.NI.Avg(dBm)"
"MRX81_SP-gNodeB Function Name=SRX81_SP, NR DU Cell ID=591, NR DU Cell Name=5SRX811, gNodeB ID=5903125, Cell ID=591","1","2026-08-21 14:40:00","536442.024","241646.456","270635.184","482060.448","1674000","235609.952","32005.712","3562500","273","17.075","273","29.333","	-109"
"MCOM1_SP-gNodeB Function Name=SCOM1_SP, NR DU Cell ID=593, NR DU Cell Name=5SCOM13, gNodeB ID=5901193, Cell ID=593","1","2026-08-21 14:40:00","2911700.072","585303.032","1631267.792","1889825.016","15167000","541391.544","130262.528","84556000","273","74.994","273","132.689","	-99"
"MCOM1_SP-gNodeB Function Name=SCOM1_SP, NR DU Cell ID=592, NR DU Cell Name=5SCOM12, gNodeB ID=5901193, Cell ID=592","1","2026-08-21 14:40:00","2511068.568","629432.656","1514963.568","2087826.88","12138000","582078.6","161239.896","61574000","273","66.807","273","142.971","	-99"
"MRX91_SP-gNodeB Function Name=SRX91_SP, NR DU Cell ID=593, NR DU Cell Name=5SRX913, gNodeB ID=5903127, Cell ID=593","1","2026-08-21 14:40:00","880008.072","108374.056","359674.84","809234.64","1252000","96966.84","56403.88","1305000","273","16.613","273","22.722","	-108"
"MRX91_SP-gNodeB Function Name=SRX91_SP, NR DU Cell ID=592, NR DU Cell Name=5SRX912, gNodeB ID=5903127, Cell ID=592","1","2026-08-21 14:39:00","919187.368","916230.056","713861.064","632165.432","1536500","814106.848","204868.368","17984500","273","31.152","273","100.247","	-110"
"MRX91_SP-gNodeB Function Name=SRX91_SP, NR DU Cell ID=591, NR DU Cell Name=5SRX911, gNodeB ID=5903127, Cell ID=591","1","2026-08-21 14:39:00","189007.792","35389.696","131959.008","171549.008","243500","33782.84","8279.104","600000","273","8.741","273","13.802","	-107"
"MCOM1_SP-gNodeB Function Name=SCOM1_SP, NR DU Cell ID=591, NR DU Cell Name=5SCOM11, gNodeB ID=5901193, Cell ID=591","1","2026-08-21 14:39:00","3490830.432","2052382.272","1844576.888","2921083.696","24763000","1996754.808","289113.8","166753500","273","102.577","273","252.932","	-97"
"MVKM1_SP-gNodeB Function Name=SVKM1_SP, NR DU Cell ID=593, NR DU Cell Name=5SVKM13, gNodeB ID=5902233, Cell ID=593","1","2026-08-21 14:39:00","6779707.96","2006113.448","3252974.208","4668066.584","50423000","1846495.424","306950.16","422086500","273","162.314","273","252.871","	-93"
"MVKM1_SP-gNodeB Function Name=SVKM1_SP, NR DU Cell ID=592, NR DU Cell Name=5SVKM12, gNodeB ID=5902233, Cell ID=592","1","2026-08-21 14:39:00","10730701.184","2206523.008","5115681.096","8030618.576","181549500","1965992.968","554549.136","1909520000","273","222.563","273","255.19","	-95"
"MRX71_SP-gNodeB Function Name=SRX71_SP, NR DU Cell ID=593, NR DU Cell Name=5SRX713, gNodeB ID=5903121, Cell ID=593","1","2026-08-21 14:39:00","364587.128","8240.616","312549.12","157749.016","213500","6428.984","7058.776","13500","273","12.377","273","12.134","	-109"
