Old - Site Name,Logical Site,Short Name,Old - Cell Name,Cell Name,Cell Type,Latitude,Longitude,UF,ANF,City,MCC,MNC,Old - Site ID,eNodeB ID,Old - Cell ID,Cell ID,Antenna Height (m),Azimuth,E-Tilt Existente (AAU 4G),E. Tilt,M.Tilt,M.Tilt AAU LTE,Antenna Model,Carriers (MHz),Frequency Band,DL EARFCN,DL Bandwidth (MHz),UL Bandwidth (MHz),TAC,PCI,Min Root,Sector,TXRX,"Split (by Freq, non-sectors especifications)",Frequency,RRU Model,Duplex Mode,Cloud Air Check,Change,Remark,OLD Short Name,OLD Site Name,Cluster,Sub-Cluster,Master Cluster,Infra,Ran Sharing,Setores 4G mMIMO (Main v302),RS Power,PA,PB
-,SR-SPCBA4,SPCBA4,-,4G-SPCBA4-26-DD,Indoor,-23.6255,-46.660875,SP,11,SAO PAULO,724,3,69645,725429,-,4,4,0,,2,0,-,-,2600,7,3150,20M,20M,31106,159,816,S4,1T1R,,L2600,RRU5301,FDD,,NEW,,SPCB14,SR-SPCB14,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Indoor,,,15.2,DB0_P_A,false
SLSPCB14,SR-SPCBA4,SPCBA4,SLSPCB14I,4G-SPCBA4-18-DA,Indoor,-23.6255,-46.660875,SP,11,SAO PAULO,724,3,69645,725429,9,9,4,0,,0,0,-,-,1800,3,1276,15M,15M,31106,265,265,S1,1T1R,,L1800,RRU5915,FDD,,,,SPCB14,SR-SPCB14,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Indoor,,,16.5,DB3_P_A,false
SLSPCB14,SR-SPCBA4,SPCBA4,SLSPCB14J,4G-SPCBA4-18-DB,Indoor,-23.6255,-46.660875,SP,11,SAO PAULO,724,3,69645,725429,10,10,4,0,,2,0,-,-,1800,3,1276,15M,15M,31106,273,273,S2,1T1R,,L1800,RRU5915,FDD,,,,SPCB14,SR-SPCB14,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Indoor,,,16.5,DB3_P_A,false
SLSPCB14,SR-SPCBA4,SPCBA4,SLSPCB14K,4G-SPCBA4-18-DC,Indoor,-23.6255,-46.660875,SP,11,SAO PAULO,724,3,69645,725429,11,11,4,0,,2,0,-,-,1800,3,1276,15M,15M,31106,281,281,S3,1T1R,,L1800,RRU5915,FDD,,,,SPCB14,SR-SPCB14,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Indoor,,,16.5,DB3_P_A,false
-,SR-SPCBA4,SPCBA4,-,4G-SPCBA4-18-DD,Indoor,-23.6255,-46.660875,SP,11,SAO PAULO,724,3,69645,725429,-,12,4,0,,2,0,-,-,1800,3,1276,15M,15M,31106,369,704,S4,1T1R,,L1800,RRU5915,FDD,,NEW,,SPCB14,SR-SPCB14,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Indoor,,,16.5,DB3_P_A,false
SLSPCB14,SR-SPCBA4,SPCBA4,SLSPCB14Q,4G-SPCBA4-21-DA,Indoor,-23.6255,-46.660875,SP,11,SAO PAULO,724,3,69645,725429,21,21,4,0,,0,0,-,-,2100,1,50,10M,10M,31106,265,265,S1,1T1R,,L2100,RRU5915,FDD,,,,SPCB14,SR-SPCB14,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Indoor,,,15.3,DB3_P_A,false
SLSPCB14,SR-SPCBA4,SPCBA4,SLSPCB14R,4G-SPCBA4-21-DB,Indoor,-23.6255,-46.660875,SP,11,SAO PAULO,724,3,69645,725429,22,22,4,0,,0,0,-,-,2100,1,50,10M,10M,31106,273,273,S2,1T1R,,L2100,RRU5915,FDD,,,,SPCB14,SR-SPCB14,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Indoor,,,17.3,DB1_P_A,false
SLSPCB14,SR-SPCBA4,SPCBA4,SLSPCB14S,4G-SPCBA4-21-DC,Indoor,-23.6255,-46.660875,SP,11,SAO PAULO,724,3,69645,725429,23,23,4,0,,0,0,-,-,2100,1,50,10M,10M,31106,281,281,S3,1T1R,,L2100,RRU5915,FDD,,,,SPCB14,SR-SPCB14,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Indoor,,,15.3,DB3_P_A,false
-,SR-SPCBA4,SPCBA4,-,4G-SPCBA4-21-DD,Indoor,-23.6255,-46.660875,SP,11,SAO PAULO,724,3,69645,725429,-,24,4,0,,0,0,-,-,2100,1,50,10M,10M,31106,3,16,S4,1T1R,,L2100,RRU5915,FDD,,NEW,,SPCB14,SR-SPCB14,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Indoor,,,15.3,DB3_P_A,false
-,SR-SPCBA4,SPCBA4,-,4G-SPCBA4-18-IDA,NB-IoT,-23.6255,-46.660875,SP,11,SAO PAULO,724,3,-,725429,-,39,4,0,,0,0,-,-,1800,3,1204,0.2M,0.2M,41106,265,-,S1,1T1R,-,L1800,,FDD,,NEW,NB-IoT (1800),SPCB14,SR-SPCB14,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,-,,,,,
-,SR-SPCBA4,SPCBA4,-,4G-SPCBA4-18-IDB,NB-IoT,-23.6255,-46.660875,SP,11,SAO PAULO,724,3,-,725429,-,40,4,0,,0,0,-,-,1800,3,1204,0.2M,0.2M,41106,273,-,S2,1T1R,-,L1800,,FDD,,NEW,NB-IoT (1800),SPCB14,SR-SPCB14,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,-,,,,,
-,SR-SPCBA4,SPCBA4,-,4G-SPCBA4-18-IDC,NB-IoT,-23.6255,-46.660875,SP,11,SAO PAULO,724,3,-,725429,-,41,4,0,,0,0,-,-,1800,3,1204,0.2M,0.2M,41106,281,-,S3,1T1R,-,L1800,,FDD,,NEW,NB-IoT (1800),SPCB14,SR-SPCB14,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,-,,,,,
-,SR-SPCBA4,SPCBA4,-,4G-SPCBA4-18-IDD,NB-IoT,-23.6255,-46.660875,SP,11,SAO PAULO,724,3,-,725429,-,42,4,0,,0,0,-,-,1800,3,1204,0.2M,0.2M,41106,369,-,S4,1T1R,-,L1800,,FDD,,NEW,NB-IoT (1800),SPCB14,SR-SPCB14,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,-,,,,,
-,SR-SPCBA4,SPCBA4,-,4G-SPCBA4-18-DI,Indoor,-23.6255,-46.660875,SP,11,SAO PAULO,724,3,-,725429,-,129,4,0,,0,0,-,-,1800,3,1700,10M,10M,31106,265,265,S1,1T1R,,L1800S,RRU5915,FDD,,NEW,NEW 1800 (PORT 2),SPCB14,SR-SPCB14,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Indoor,,,12.2,DB0_P_A,false
-,SR-SPCBA4,SPCBA4,-,4G-SPCBA4-18-DJ,Indoor,-23.6255,-46.660875,SP,11,SAO PAULO,724,3,-,725429,-,130,4,0,,2,0,-,-,1800,3,1700,10M,10M,31106,273,273,S2,1T1R,,L1800S,RRU5915,FDD,,NEW,NEW 1800 (PORT 2),SPCB14,SR-SPCB14,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Indoor,,,12.2,DB0_P_A,false
-,SR-SPCBA4,SPCBA4,-,4G-SPCBA4-18-DK,Indoor,-23.6255,-46.660875,SP,11,SAO PAULO,724,3,-,725429,-,131,4,0,,2,0,-,-,1800,3,1700,10M,10M,31106,281,281,S3,1T1R,,L1800S,RRU5915,FDD,,NEW,NEW 1800 (PORT 2),SPCB14,SR-SPCB14,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Indoor,,,12.2,DB0_P_A,false
-,SR-SPCBA4,SPCBA4,-,4G-SPCBA4-18-DL,Indoor,-23.6255,-46.660875,SP,11,SAO PAULO,724,3,-,725429,-,132,4,0,,2,0,-,-,1800,3,1700,10M,10M,31106,369,704,S4,1T1R,,L1800S,RRU5915,FDD,,NEW,NEW 1800 (PORT 2),SPCB14,SR-SPCB14,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Indoor,,,12.2,DB0_P_A,false
4G-SPCB15,SR-SPCBA5,SPCBA5,4G-SPCB15-26-A,4G-SPCBA5-26-A,Normal,-23.618411,-46.676698,SP,11,SAO PAULO,724,3,69689,725416,1,1,58,20,,4,0,-,-,2600,7,3150,20M,20M,31100,38,38,S1,4T4R,,L2600,RRU5527t,FDD,,,,SPCB15,SR-SPCB15,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Rooftop,,,15.2,DB0_P_A,false
4G-SPCB15,SR-SPCBA5,SPCBA5,4G-SPCB15-26-B,4G-SPCBA5-26-B,Normal,-23.618411,-46.676698,SP,11,SAO PAULO,724,3,69689,725416,2,2,58,130,,2,2,-,-,2600,7,3150,20M,20M,31100,46,46,S2,2T2R,,L2600,RRU5527t,FDD,,,,SPCB15,SR-SPCB15,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Rooftop,,,15.2,DB0_P_A,false
4G-SPCB15,SR-SPCBA5,SPCBA5,4G-SPCB15-26-C,4G-SPCBA5-26-C,Normal,-23.618411,-46.676698,SP,11,SAO PAULO,724,3,69689,725416,3,3,58,250,,4,1,-,-,2600,7,3150,20M,20M,31100,54,54,S3,2T2R,,L2600,RRU5527t,FDD,,,,SPCB15,SR-SPCB15,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Rooftop,,,15.2,DB0_P_A,false
4G-SPCB15-2,SR-SPCBA5,SPCBA5,4G-SPCB15-18-A,4G-SPCBA5-18-A,Normal,-23.618411,-46.676698,SP,11,SAO PAULO,724,3,65926,725416,9,9,58,20,,10,0,-,-,1800,3,1276,15M,15M,31100,38,38,S1,4T4R,,L1800,RRU5517t,FDD,,,,SPCB15,SR-SPCB15,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Rooftop,,,15,DB1_P_A,false
4G-SPCB15-2,SR-SPCBA5,SPCBA5,4G-SPCB15-18-B,4G-SPCBA5-18-B,Normal,-23.618411,-46.676698,SP,11,SAO PAULO,724,3,65926,725416,10,10,58,130,,10,2,-,-,1800,3,1276,15M,15M,31100,46,46,S2,2T2R,,L1800,RRU5517t,FDD,,,,SPCB15,SR-SPCB15,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Rooftop,,,15,DB1_P_A,false
4G-SPCB15-2,SR-SPCBA5,SPCBA5,4G-SPCB15-18-C,4G-SPCBA5-18-C,Normal,-23.618411,-46.676698,SP,11,SAO PAULO,724,3,65926,725416,11,11,58,250,,10,1,-,-,1800,3,1276,15M,15M,31100,54,54,S3,2T2R,,L1800,RRU5517t,FDD,,,,SPCB15,SR-SPCB15,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Rooftop,,,15.5,DB1_P_A,false
4G-SPCB15,SR-SPCBA5,SPCBA5,4G-SPCB15-07-A,4G-SPCBA5-07-A,Normal,-23.618411,-46.676698,SP,11,SAO PAULO,724,3,69689,725416,13,13,58,20,,12,0,-,-,700,28,9410,10M,10M,31100,38,38,S1,2T2R,Yes,L700,RRU5919/RRU5304w,FDD,,,,SPCB15,SR-SPCB15,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Rooftop,,,15.2,DB3_P_A,false
4G-SPCB15,SR-SPCBA5,SPCBA5,4G-SPCB15-07-B,4G-SPCBA5-07-B,Normal,-23.618411,-46.676698,SP,11,SAO PAULO,724,3,69689,725416,14,14,58,130,,10,2,-,-,700,28,9410,10M,10M,31100,46,46,S2,2T2R,Yes,L700,RRU5919/RRU5304w,FDD,,,,SPCB15,SR-SPCB15,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Rooftop,,,15.2,DB3_P_A,false
4G-SPCB15,SR-SPCBA5,SPCBA5,4G-SPCB15-07-C,4G-SPCBA5-07-C,Normal,-23.618411,-46.676698,SP,11,SAO PAULO,724,3,69689,725416,15,15,58,250,,11,1,-,-,700,28,9410,10M,10M,31100,54,54,S3,2T2R,Yes,L700,RRU5919/RRU5304w,FDD,,,,SPCB15,SR-SPCB15,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Rooftop,,,15.2,DB3_P_A,false
4G-SPCB15-2,SR-SPCBA5,SPCBA5,4G-SPCB15-21-A,4G-SPCBA5-21-A,Normal,-23.618411,-46.676698,SP,11,SAO PAULO,724,3,65926,725416,21,21,58,20,,8,0,-,-,2100,1,75,15M,15M,31100,38,38,S1,4T4R,,L2100,RRU5517t,FDD,,,,SPCB15,SR-SPCB15,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Rooftop,,,15.5,DB1_P_A,false
4G-SPCB15-2,SR-SPCBA5,SPCBA5,4G-SPCB15-21-B,4G-SPCBA5-21-B,Normal,-23.618411,-46.676698,SP,11,SAO PAULO,724,3,65926,725416,22,22,58,130,,8,2,-,-,2100,1,75,15M,15M,31100,46,46,S2,2T2R,,L2100,RRU5517t,FDD,,,,SPCB15,SR-SPCB15,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Rooftop,,,15.5,DB1_P_A,false
4G-SPCB15-2,SR-SPCBA5,SPCBA5,4G-SPCB15-21-C,4G-SPCBA5-21-C,Normal,-23.618411,-46.676698,SP,11,SAO PAULO,724,3,65926,725416,23,23,58,250,,8,1,-,-,2100,1,75,15M,15M,31100,54,54,S3,2T2R,,L2100,RRU5517t,FDD,,,,SPCB15,SR-SPCB15,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Rooftop,,,15.5,DB1_P_A,false
-,SR-SPCBA5,SPCBA5,-,4G-SPCBA5-18-IA,NB-IoT,-23.618411,-46.676698,SP,11,SAO PAULO,724,3,-,725416,-,39,58,20,,0,0,-,-,1800,3,1204,0.2M,0.2M,41100,38,-,S1,4T4R,-,L1800,,FDD,,NEW,NB-IoT (1800),SPCB15,SR-SPCB15,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Rooftop,,,,,
-,SR-SPCBA5,SPCBA5,-,4G-SPCBA5-18-IB,NB-IoT,-23.618411,-46.676698,SP,11,SAO PAULO,724,3,-,725416,-,40,58,130,,0,2,-,-,1800,3,1204,0.2M,0.2M,41100,46,-,S2,2T2R,-,L1800,,FDD,,NEW,NB-IoT (1800),SPCB15,SR-SPCB15,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Rooftop,,,,,
-,SR-SPCBA5,SPCBA5,-,4G-SPCBA5-18-IC,NB-IoT,-23.618411,-46.676698,SP,11,SAO PAULO,724,3,-,725416,-,41,58,250,,0,1,-,-,1800,3,1204,0.2M,0.2M,41100,54,-,S3,2T2R,-,L1800,,FDD,,NEW,NB-IoT (1800),SPCB15,SR-SPCB15,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Rooftop,,,,,
-,SR-SPCBA5,SPCBA5,-,4G-SPCBA5-07-IA,NB-IoT,-23.618411,-46.676698,SP,11,SAO PAULO,724,3,-,725416,-,43,58,20,,0,0,-,-,700,28,9362,0.2M,0.2M,41100,38,-,S1,2T2R,-,L700,,FDD,,NEW,NB-IoT (700),SPCB15,SR-SPCB15,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Rooftop,,,,,
-,SR-SPCBA5,SPCBA5,-,4G-SPCBA5-07-IB,NB-IoT,-23.618411,-46.676698,SP,11,SAO PAULO,724,3,-,725416,-,44,58,130,,0,2,-,-,700,28,9362,0.2M,0.2M,41100,46,-,S2,2T2R,-,L700,,FDD,,NEW,NB-IoT (700),SPCB15,SR-SPCB15,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Rooftop,,,,,
-,SR-SPCBA5,SPCBA5,-,4G-SPCBA5-07-IC,NB-IoT,-23.618411,-46.676698,SP,11,SAO PAULO,724,3,-,725416,-,45,58,250,,0,1,-,-,700,28,9362,0.2M,0.2M,41100,54,-,S3,2T2R,-,L700,,FDD,,NEW,NB-IoT (700),SPCB15,SR-SPCB15,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Rooftop,,,,,
4G-SPCB15-2,SR-SPCBA5,SPCBA5,4G-SPCB15-18-I,4G-SPCBA5-18-I,Normal,-23.618411,-46.676698,SP,11,SAO PAULO,724,3,65926,725416,129,129,58,20,,10,0,-,-,1800,3,1700,10M,10M,31100,38,38,S1,4T4R,,L1800S,RRU5517t,FDD,,,,SPCB15,SR-SPCB15,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Rooftop,,,15.2,DB0_P_A,false
4G-SPCB15-2,SR-SPCBA5,SPCBA5,4G-SPCB15-18-J,4G-SPCBA5-18-J,Normal,-23.618411,-46.676698,SP,11,SAO PAULO,724,3,65926,725416,130,130,58,130,,10,2,-,-,1800,3,1700,10M,10M,31100,46,46,S2,2T2R,,L1800S,RRU5517t,FDD,,,,SPCB15,SR-SPCB15,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Rooftop,,,15.2,DB0_P_A,false
4G-SPCB15-2,SR-SPCBA5,SPCBA5,4G-SPCB15-18-K,4G-SPCBA5-18-K,Normal,-23.618411,-46.676698,SP,11,SAO PAULO,724,3,65926,725416,131,131,58,250,,10,1,-,-,1800,3,1700,10M,10M,31100,54,54,S3,2T2R,,L1800S,RRU5517t,FDD,,,,SPCB15,SR-SPCB15,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Rooftop,,,14.7,DB0_P_A,false
SLSPCB16,SR-SPCBA6,SPCBA6,SLSPCB16X,4G-SPCBA6-26-DA,Indoor,-23.62468,-46.66251,SP,11,SAO PAULO,724,3,73351,725428,1,1,4,0,,0,0,-,-,2600,7,3150,20M,20M,31106,241,241,S1,1T1R,,L2600,,FDD,,,,SPCB16,SR-SPCB16,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Indoor,,,15.2,DB0_P_A,false
SLSPCB16,SR-SPCBA6,SPCBA6,SLSPCB16I,4G-SPCBA6-18-DA,Indoor,-23.62468,-46.66251,SP,11,SAO PAULO,724,3,73351,725428,9,9,4,0,,0,0,-,-,1800,3,1276,15M,15M,31106,241,241,S1,2T2R,,L1800,,FDD,,,,SPCB16,SR-SPCB16,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Indoor,,,13.5,DB0_P_A,false
-,SR-SPCBA6,SPCBA6,-,4G-SPCBA6-21-DA,Indoor,-23.62468,-46.66251,SP,11,SAO PAULO,724,3,-,725428,-,21,4,0,,0,0,-,-,2100,1,75,15M,15M,31106,447,608,S1,1T1R,,L2100,,FDD,,NEW,NEW 2100 / Escopo SWAP Inconsistente (Verificando com Tim),SPCB16,SR-SPCB16,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Indoor,,,15.2,DB0_P_A,false
-,SR-SPCBA6,SPCBA6,-,4G-SPCBA6-18-IDA,NB-IoT,-23.62468,-46.66251,SP,11,SAO PAULO,724,3,-,725428,-,39,4,0,,0,0,-,-,1800,3,1204,0.2M,0.2M,41106,241,-,S1,-,-,L1800,,FDD,,NEW,NB-IoT (1800),SPCB16,SR-SPCB16,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,-,,,,,
-,SR-SPCBA6,SPCBA6,-,4G-SPCBA6-18-DI,Indoor,-23.62468,-46.66251,SP,11,SAO PAULO,724,3,-,725428,-,129,4,0,,0,0,-,-,1800,3,1700,10M,10M,31106,241,241,S1,2T2R,,L1800S,,FDD,,NEW,NEW 1800 (PORT 2),SPCB16,SR-SPCB16,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Indoor,,,12.2,DB0_P_A,false
4G-SPCB17,SR-SPCBA7,SPCBA7,4G-SPCB17-26-A,4G-SPCBA7-26-DA,Indoor,-23.621892,-46.65556,SP,11,SAO PAULO,724,3,70046,725427,1,1,33,0,,6,0,-,-,2600,7,3150,20M,20M,31106,93,93,S1,2T2R,,L2600,RRU5517t,FDD,,,,SPCB17,SR-SPCB17,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Indoor,,,14,DB0_P_A,false
4G-SPCB17,SR-SPCBA7,SPCBA7,4G-SPCB17-26-B,4G-SPCBA7-26-DB,Indoor,-23.621892,-46.65556,SP,11,SAO PAULO,724,3,70046,725427,2,2,33,0,,9,0,-,-,2600,7,3150,20M,20M,31106,85,85,S2,2T2R,,L2600,RRU5517t,FDD,,,,SPCB17,SR-SPCB17,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Indoor,,,14,DB0_P_A,false
4G-SPCB17,SR-SPCBA7,SPCBA7,4G-SPCB17-26-C,4G-SPCBA7-26-DC,Indoor,-23.621892,-46.65556,SP,11,SAO PAULO,724,3,70046,725427,3,3,33,0,,10,0,-,-,2600,7,3150,20M,20M,31106,77,77,S3,2T2R,,L2600,RRU5517t,FDD,,,,SPCB17,SR-SPCB17,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Indoor,,,14,DB0_P_A,false
4G-SPCB17,SR-SPCBA7,SPCBA7,4G-SPCB17-18-A,4G-SPCBA7-18-DA,Indoor,-23.621892,-46.65556,SP,11,SAO PAULO,724,3,70046,725427,9,9,33,0,,2,2,-,-,1800,3,1276,15M,15M,31106,93,93,S1,2T2R,,L1800,RRU5527t,FDD,,,,SPCB17,SR-SPCB17,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Indoor,,,15.3,DB0_P_A,false
4G-SPCB17,SR-SPCBA7,SPCBA7,4G-SPCB17-18-B,4G-SPCBA7-18-DB,Indoor,-23.621892,-46.65556,SP,11,SAO PAULO,724,3,70046,725427,10,10,33,0,,2,0,-,-,1800,3,1276,15M,15M,31106,85,85,S2,2T2R,,L1800,RRU5527t,FDD,,,,SPCB17,SR-SPCB17,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Indoor,,,15.3,DB0_P_A,false
4G-SPCB17,SR-SPCBA7,SPCBA7,4G-SPCB17-18-C,4G-SPCBA7-18-DC,Indoor,-23.621892,-46.65556,SP,11,SAO PAULO,724,3,70046,725427,11,11,33,0,,2,0,-,-,1800,3,1276,15M,15M,31106,77,77,S3,2T2R,,L1800,RRU5527t,FDD,,,,SPCB17,SR-SPCB17,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Indoor,,,15.3,DB0_P_A,false
-,SR-SPCBA7,SPCBA7,-,4G-SPCBA7-07-DA,Indoor,-23.621892,-46.65556,SP,11,SAO PAULO,724,3,-,725427,-,13,33,0,,16,0,-,-,700,28,9410,10M,10M,31106,62,528,S1,2T2R,Yes,L700,RRU5304w,FDD,,NEW,NEW 700 / Escopo SWAP Inconsistente (Verificando com Tim),SPCB17,SR-SPCB17,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Indoor,,,15.2,DB3_P_A,false
-,SR-SPCBA7,SPCBA7,-,4G-SPCBA7-07-DB,Indoor,-23.621892,-46.65556,SP,11,SAO PAULO,724,3,-,725427,-,14,33,0,,16,0,-,-,700,28,9410,10M,10M,31106,360,520,S2,2T2R,Yes,L700,RRU5304w,FDD,,NEW,NEW 700 / Escopo SWAP Inconsistente (Verificando com Tim),SPCB17,SR-SPCB17,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Indoor,,,15.2,DB3_P_A,false
-,SR-SPCBA7,SPCBA7,-,4G-SPCBA7-21-DA,Indoor,-23.621892,-46.65556,SP,11,SAO PAULO,724,3,-,725427,-,21,33,0,,7,0,-,-,2100,1,75,15M,15M,31106,131,552,S1,2T2R,,L2100,RRU5527t,FDD,,NEW,NEW 2100 / Escopo SWAP Inconsistente (Verificando com Tim),SPCB17,SR-SPCB17,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Indoor,,,15.2,DB0_P_A,false
-,SR-SPCBA7,SPCBA7,-,4G-SPCBA7-21-DB,Indoor,-23.621892,-46.65556,SP,11,SAO PAULO,724,3,-,725427,-,22,33,0,,10,0,-,-,2100,1,75,15M,15M,31106,45,544,S2,2T2R,,L2100,RRU5527t,FDD,,NEW,NEW 2100 / Escopo SWAP Inconsistente (Verificando com Tim),SPCB17,SR-SPCB17,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Indoor,,,15.2,DB0_P_A,false
-,SR-SPCBA7,SPCBA7,-,4G-SPCBA7-21-DC,Indoor,-23.621892,-46.65556,SP,11,SAO PAULO,724,3,-,725427,-,23,33,0,,11,0,-,-,2100,1,75,15M,15M,31106,499,536,S3,2T2R,,L2100,RRU5527t,FDD,,NEW,NEW 2100 / Escopo SWAP Inconsistente (Verificando com Tim),SPCB17,SR-SPCB17,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Indoor,,,15.2,DB0_P_A,false
-,SR-SPCBA7,SPCBA7,-,4G-SPCBA7-18-IDA,NB-IoT,-23.621892,-46.65556,SP,11,SAO PAULO,724,3,-,725427,-,39,33,0,,0,2,-,-,1800,3,1204,0.2M,0.2M,41106,93,-,S1,2T2R,-,L1800,,FDD,,NEW,NB-IoT (1800),SPCB17,SR-SPCB17,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Rooftop,,,,,
-,SR-SPCBA7,SPCBA7,-,4G-SPCBA7-18-IDB,NB-IoT,-23.621892,-46.65556,SP,11,SAO PAULO,724,3,-,725427,-,40,33,0,,0,0,-,-,1800,3,1204,0.2M,0.2M,41106,85,-,S2,2T2R,-,L1800,,FDD,,NEW,NB-IoT (1800),SPCB17,SR-SPCB17,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Rooftop,,,,,
-,SR-SPCBA7,SPCBA7,-,4G-SPCBA7-18-IDC,NB-IoT,-23.621892,-46.65556,SP,11,SAO PAULO,724,3,-,725427,-,41,33,0,,0,0,-,-,1800,3,1204,0.2M,0.2M,41106,77,-,S3,2T2R,-,L1800,,FDD,,NEW,NB-IoT (1800),SPCB17,SR-SPCB17,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Rooftop,,,,,
-,SR-SPCBA7,SPCBA7,-,4G-SPCBA7-07-IDA,NB-IoT,-23.621892,-46.65556,SP,11,SAO PAULO,724,3,-,725427,-,43,33,0,,0,0,-,-,700,28,9362,0.2M,0.2M,41106,62,-,S1,2T2R,-,L700,,FDD,,NEW,NB-IoT (700),SPCB17,SR-SPCB17,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Rooftop,,,,,
-,SR-SPCBA7,SPCBA7,-,4G-SPCBA7-07-IDB,NB-IoT,-23.621892,-46.65556,SP,11,SAO PAULO,724,3,-,725427,-,44,33,0,,0,0,-,-,700,28,9362,0.2M,0.2M,41106,360,-,S2,2T2R,-,L700,,FDD,,NEW,NB-IoT (700),SPCB17,SR-SPCB17,SANTOAMARO_CAMPOBELO,SANTOAMARO_CAMPOBELO E,A,Rooftop,,,,,
