logdate,end_id,nename,enodebname,site_id,enodebid,cellname,cellid,localcellid,sector,ecgi,frequencyband,dlearfcn,dlbw,ulbw,channelid,frequency,bandname,enbclass,mocnflag,celltype,celladminstatus,cellactivestatus,cnoperator,mcc,mnc,tac,pci,rootseqindex,rspower,pa,pb,watts,cellprio,qrxlevmin,qoffsetfreq,cellspecificoffset,cellradius,txrxmode,uepowermax,nbcellflag,cellcompression,uli,enodebversion,regional,uf,anf,ibge_id,municipio,regiao_espectro,latitude,longitude,status_ngnis,status_device,servidor
2026-08-09,PRADU_0166,SR-ADUX02,4G-ADUX02,SR-ADUX02,268805,4G-ADUX02-07-B,14,14,2,724-04-68814094,28,9410,10.000,10.000,941010,700,700T,NOT_SHARED,FALSE,CLOUD-AIR/NC-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34181,91,512,178,2.000,0,57.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,PR,41,410030,AGUDOS DO SUL,PR/SC,-25.990361,-49.334639,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRADU_0166,SR-ADUX02,4G-ADUX02,SR-ADUX02,268805,4G-ADUX02-07-C,15,15,3,724-04-68814095,28,9410,10.000,10.000,941010,700,700T,NOT_SHARED,FALSE,CLOUD-AIR/NC-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34181,92,792,178,2.000,0,57.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,PR,41,410030,AGUDOS DO SUL,PR/SC,-25.990361,-49.334639,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRADU_0166,SR-ADUX02,4G-ADUX02,SR-ADUX02,268805,4G-ADUX02-07-IA,43,43,1,724-04-68814123,28,9362,0.200,0.200,936202,700,700T,NOT_SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,44181,90,,225,-3.000,1,1.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,41,410030,AGUDOS DO SUL,PR/SC,-25.990361,-49.334639,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRADU_0166,SR-ADUX02,4G-ADUX02,SR-ADUX02,268805,4G-ADUX02-07-IB,44,44,2,724-04-68814124,28,9362,0.200,0.200,936202,700,700T,NOT_SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,44181,91,,225,-3.000,1,1.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,41,410030,AGUDOS DO SUL,PR/SC,-25.990361,-49.334639,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRADU_0166,SR-ADUX02,4G-ADUX02,SR-ADUX02,268805,4G-ADUX02-07-IC,45,45,3,724-04-68814125,28,9362,0.200,0.200,936202,700,700T,NOT_SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,44181,92,,225,-3.000,1,1.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,41,410030,AGUDOS DO SUL,PR/SC,-25.990361,-49.334639,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRADU_0166,SR-ADUX02,4G-ADUX02,SR-ADUX02,268805,4G-ADUX02-08-A,17,17,1,724-04-68814097,5,2475,5.000,5.000,24755,850,850A,NOT_SHARED,FALSE,CLOUD-AIR/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34181,87,384,182,3.000,0,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,41,410030,AGUDOS DO SUL,PR/SC,-25.990361,-49.334639,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRADU_0166,SR-ADUX02,4G-ADUX02,SR-ADUX02,268805,4G-ADUX02-08-B,18,18,2,724-04-68814098,5,2475,5.000,5.000,24755,850,850A,NOT_SHARED,FALSE,CLOUD-AIR/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34181,88,392,182,3.000,0,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,41,410030,AGUDOS DO SUL,PR/SC,-25.990361,-49.334639,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRADU_0166,SR-ADUX02,4G-ADUX02,SR-ADUX02,268805,4G-ADUX02-08-C,19,19,3,724-04-68814099,5,2475,5.000,5.000,24755,850,850A,NOT_SHARED,FALSE,CLOUD-AIR/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34181,89,456,182,3.000,0,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,41,410030,AGUDOS DO SUL,PR/SC,-25.990361,-49.334639,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRADU_0166,SR-ADUX02,4G-ADUX02,SR-ADUX02,268805,4G-ADUX02-18-A,9,9,1,724-04-68814089,3,1450,20.000,20.000,145020,1800,1800ES,NOT_SHARED,FALSE,CLOUD-AIR/MIMO 4x4,UNBLOCK,ACTIVE,TIM,724,4,34181,276,664,181,-3.000,0,39.000,7,-60,0.000,0.000,10000,4T4R,23,FALSE,ENHANCED COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,41,410030,AGUDOS DO SUL,PR/SC,-25.990361,-49.334639,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRADU_0166,SR-ADUX02,4G-ADUX02,SR-ADUX02,268805,4G-ADUX02-18-B,10,10,2,724-04-68814090,3,1450,20.000,20.000,145020,1800,1800ES,NOT_SHARED,FALSE,CLOUD-AIR/MIMO 4x4,UNBLOCK,ACTIVE,TIM,724,4,34181,277,80,181,-3.000,1,39.000,7,-60,0.000,0.000,10000,4T4R,23,FALSE,ENHANCED COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,41,410030,AGUDOS DO SUL,PR/SC,-25.990361,-49.334639,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRADU_0166,SR-ADUX02,4G-ADUX02,SR-ADUX02,268805,4G-ADUX02-18-C,11,11,3,724-04-68814091,3,1450,20.000,20.000,145020,1800,1800ES,NOT_SHARED,FALSE,CLOUD-AIR/MIMO 4x4,UNBLOCK,ACTIVE,TIM,724,4,34181,278,656,181,-3.000,1,39.000,7,-60,0.000,0.000,10000,4T4R,23,FALSE,ENHANCED COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,41,410030,AGUDOS DO SUL,PR/SC,-25.990361,-49.334639,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRADU_0166,SR-ADUX02,4G-ADUX02,SR-ADUX02,268805,4G-ADUX02-18-I,129,129,1,724-04-68814209,3,1600,10.000,10.000,160010,1800,1800E,NOT_SHARED,FALSE,CLOUD-AIR/MIMO 4x4,UNBLOCK,ACTIVE,TIM,724,4,34181,276,784,181,-1.770,0,26.000,7,-60,0.000,0.000,10000,4T4R,23,FALSE,NORMAL COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,41,410030,AGUDOS DO SUL,PR/SC,-25.990361,-49.334639,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRADU_0166,SR-ADUX02,4G-ADUX02,SR-ADUX02,268805,4G-ADUX02-18-J,130,130,2,724-04-68814210,3,1600,10.000,10.000,160010,1800,1800E,NOT_SHARED,FALSE,CLOUD-AIR/MIMO 4x4,UNBLOCK,ACTIVE,TIM,724,4,34181,277,232,181,0.000,0,39.000,7,-60,0.000,0.000,10000,4T4R,23,FALSE,NORMAL COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,41,410030,AGUDOS DO SUL,PR/SC,-25.990361,-49.334639,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRADU_0166,SR-ADUX02,4G-ADUX02,SR-ADUX02,268805,4G-ADUX02-18-K,131,131,3,724-04-68814211,3,1600,10.000,10.000,160010,1800,1800E,NOT_SHARED,FALSE,CLOUD-AIR/MIMO 4x4,UNBLOCK,ACTIVE,TIM,724,4,34181,278,376,181,0.000,0,39.000,7,-60,0.000,0.000,10000,4T4R,23,FALSE,NORMAL COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,41,410030,AGUDOS DO SUL,PR/SC,-25.990361,-49.334639,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRATT_0014,3SLATLL03,3SLATLL03,3SLATLL03,1010137,3SLATLL031,1,1,1,724-04-258595073,7,3200,20.000,20.000,320020,2600,2600V,SHARED,TRUE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34192,378,131,174,-3.000,0,33.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS3900 V100R020C10SPC270,TSL,PR,41,410040,ALMIRANTE TAMANDARE,PR/SC,-25.343278,-49.275917,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRATT_0014,3SLATLL03,3SLATLL03,3SLATLL03,1010137,3SLATLL032,2,2,2,724-04-258595074,7,3200,20.000,20.000,320020,2600,2600V,SHARED,TRUE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34192,379,528,174,-3.000,0,33.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS3900 V100R020C10SPC270,TSL,PR,41,410040,ALMIRANTE TAMANDARE,PR/SC,-25.343278,-49.275917,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRATT_0014,3SLATLL03,3SLATLL03,3SLATLL03,1010137,3SLATLL033,3,3,3,724-04-258595075,7,3200,20.000,20.000,320020,2600,2600V,SHARED,TRUE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34192,380,230,174,-3.000,0,33.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS3900 V100R020C10SPC270,TSL,PR,41,410040,ALMIRANTE TAMANDARE,PR/SC,-25.343278,-49.275917,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRATT_0006,3SLATLL13,3SLATLL13,3SLATLL13,1010355,3SLATLL13E,13,13,1,724-04-258650893,28,9410,10.000,10.000,941010,700,700T,NOT_SHARED,FALSE,NC-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34192,411,768,162,2.000,0,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS3900 V100R020C10SPC270,TSL,PR,41,410040,ALMIRANTE TAMANDARE,PR/SC,-25.277611,-49.325758,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRATT_0006,3SLATLL13,3SLATLL13,3SLATLL13,1010355,3SLATLL13F,14,14,2,724-04-258650894,28,9410,10.000,10.000,941010,700,700T,NOT_SHARED,FALSE,NC-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34192,412,128,162,2.000,0,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS3900 V100R020C10SPC270,TSL,PR,41,410040,ALMIRANTE TAMANDARE,PR/SC,-25.277611,-49.325758,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRATT_0006,3SLATLL13,3SLATLL13,3SLATLL13,1010355,3SLATLL13G,15,15,3,724-04-258650895,28,9410,10.000,10.000,941010,700,700T,NOT_SHARED,FALSE,NC-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34192,413,456,162,2.000,0,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS3900 V100R020C10SPC270,TSL,PR,41,410040,ALMIRANTE TAMANDARE,PR/SC,-25.277611,-49.325758,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRATT_0006,3SLATLL13,3SLATLL13,3SLATLL13,1010355,3SLATLL13I,9,9,1,724-04-258650889,3,1425,10.000,10.000,142510,1800,1800ES,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34192,282,480,172,1.000,0,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS3900 V100R020C10SPC270,TSL,PR,41,410040,ALMIRANTE TAMANDARE,PR/SC,-25.277611,-49.325758,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRATT_0006,3SLATLL13,3SLATLL13,3SLATLL13,1010355,3SLATLL13IE,43,43,1,724-04-258650923,28,9362,0.200,0.200,936202,700,700T,NOT_SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,44192,411,,225,-3.000,0,1.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS3900 V100R020C10SPC270,TSL,PR,41,410040,ALMIRANTE TAMANDARE,PR/SC,-25.277611,-49.325758,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRATT_0006,3SLATLL13,3SLATLL13,3SLATLL13,1010355,3SLATLL13IF,44,44,2,724-04-258650924,28,9362,0.200,0.200,936202,700,700T,NOT_SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,44192,412,,225,-3.000,0,1.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS3900 V100R020C10SPC270,TSL,PR,41,410040,ALMIRANTE TAMANDARE,PR/SC,-25.277611,-49.325758,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRATT_0006,3SLATLL13,3SLATLL13,3SLATLL13,1010355,3SLATLL13IG,45,45,3,724-04-258650925,28,9362,0.200,0.200,936202,700,700T,NOT_SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,44192,413,,225,-3.000,0,1.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS3900 V100R020C10SPC270,TSL,PR,41,410040,ALMIRANTE TAMANDARE,PR/SC,-25.277611,-49.325758,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRATT_0006,3SLATLL13,3SLATLL13,3SLATLL13,1010355,3SLATLL13J,10,10,2,724-04-258650890,3,1425,10.000,10.000,142510,1800,1800ES,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34192,334,336,172,1.000,0,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS3900 V100R020C10SPC270,TSL,PR,41,410040,ALMIRANTE TAMANDARE,PR/SC,-25.277611,-49.325758,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRATT_0006,3SLATLL13,3SLATLL13,3SLATLL13,1010355,3SLATLL13K,11,11,3,724-04-258650891,3,1425,10.000,10.000,142510,1800,1800ES,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34192,152,320,172,1.000,0,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS3900 V100R020C10SPC270,TSL,PR,41,410040,ALMIRANTE TAMANDARE,PR/SC,-25.277611,-49.325758,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRATT_0006,3SLATLL13,3SLATLL13,3SLATLL13,1010355,3SLATLL13PA,121,121,1,724-04-258651001,7,2800,10.000,10.000,280010,2600,2600P,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34192,137,704,172,1.000,0,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS3900 V100R020C10SPC270,TSL,PR,41,410040,ALMIRANTE TAMANDARE,PR/SC,-25.277611,-49.325758,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRATT_0006,3SLATLL13,3SLATLL13,3SLATLL13,1010355,3SLATLL13PB,122,122,2,724-04-258651002,7,2800,10.000,10.000,280010,2600,2600P,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34192,13,335,172,1.000,0,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS3900 V100R020C10SPC270,TSL,PR,41,410040,ALMIRANTE TAMANDARE,PR/SC,-25.277611,-49.325758,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRATT_0006,3SLATLL13,3SLATLL13,3SLATLL13,1010355,3SLATLL13PC,123,123,3,724-04-258651003,7,2800,10.000,10.000,280010,2600,2600P,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34192,135,40,172,1.000,0,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS3900 V100R020C10SPC270,TSL,PR,41,410040,ALMIRANTE TAMANDARE,PR/SC,-25.277611,-49.325758,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRATT_0004,3SLATMD01,3SLATMD01,3SLATMD01,1010011,3SLATMD011,1,1,1,724-04-258562817,7,3200,20.000,20.000,320020,2600,2600V,SHARED,TRUE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34192,450,397,112,-3.000,0,8.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS3900 V100R020C10SPC270,TSL,PR,41,410040,ALMIRANTE TAMANDARE,PR/SC,-25.279820,-49.304320,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRATT_0004,3SLATMD01,3SLATMD01,3SLATMD01,1010011,3SLATMD012,2,2,2,724-04-258562818,7,3200,20.000,20.000,320020,2600,2600V,SHARED,TRUE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34192,451,688,112,-3.000,0,8.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS3900 V100R020C10SPC270,TSL,PR,41,410040,ALMIRANTE TAMANDARE,PR/SC,-25.279820,-49.304320,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRATT_0004,3SLATMD01,3SLATMD01,3SLATMD01,1010011,3SLATMD013,3,3,3,724-04-258562819,7,3200,20.000,20.000,320020,2600,2600V,SHARED,TRUE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34192,452,562,112,-3.000,0,8.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS3900 V100R020C10SPC270,TSL,PR,41,410040,ALMIRANTE TAMANDARE,PR/SC,-25.279820,-49.304320,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRATT_0004,3SLATMD01,3SLATMD01,3SLATMD01,1010011,3SLATMD01E,13,13,1,724-04-258562829,28,9410,10.000,10.000,941010,700,700T,SHARED,FALSE,NC-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34192,342,328,112,1.000,0,10.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS3900 V100R020C10SPC270,TSL,PR,41,410040,ALMIRANTE TAMANDARE,PR/SC,-25.279820,-49.304320,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRATT_0004,3SLATMD01,3SLATMD01,3SLATMD01,1010011,3SLATMD01F,14,14,2,724-04-258562830,28,9410,10.000,10.000,941010,700,700T,SHARED,FALSE,NC-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34192,343,312,112,1.000,0,10.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS3900 V100R020C10SPC270,TSL,PR,41,410040,ALMIRANTE TAMANDARE,PR/SC,-25.279820,-49.304320,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRATT_0004,3SLATMD01,3SLATMD01,3SLATMD01,1010011,3SLATMD01G,15,15,3,724-04-258562831,28,9410,10.000,10.000,941010,700,700T,SHARED,FALSE,NC-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34192,344,320,112,1.000,0,10.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS3900 V100R020C10SPC270,TSL,PR,41,410040,ALMIRANTE TAMANDARE,PR/SC,-25.279820,-49.304320,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRATT_0004,3SLATMD01,3SLATMD01,3SLATMD01,1010011,3SLATMD01GI,129,129,1,724-04-258562945,3,1575,15.000,15.000,157515,1800,1800E,SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34192,198,216,112,0.000,0,12.000,7,-60,0.000,0.000,10000,2T2R,,FALSE,NO COMPRESSION,ON,BTS3900 V100R020C10SPC270,TSL,PR,41,410040,ALMIRANTE TAMANDARE,PR/SC,-25.279820,-49.304320,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRATT_0004,3SLATMD01,3SLATMD01,3SLATMD01,1010011,3SLATMD01GJ,130,130,2,724-04-258562946,3,1575,15.000,15.000,157515,1800,1800E,SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34192,202,352,112,0.000,0,12.000,7,-60,0.000,0.000,10000,2T2R,,FALSE,NO COMPRESSION,ON,BTS3900 V100R020C10SPC270,TSL,PR,41,410040,ALMIRANTE TAMANDARE,PR/SC,-25.279820,-49.304320,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRATT_0004,3SLATMD01,3SLATMD01,3SLATMD01,1010011,3SLATMD01GK,131,131,3,724-04-258562947,3,1575,15.000,15.000,157515,1800,1800E,SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34192,143,109,112,0.000,0,12.000,7,-60,0.000,0.000,10000,2T2R,,FALSE,NO COMPRESSION,ON,BTS3900 V100R020C10SPC270,TSL,PR,41,410040,ALMIRANTE TAMANDARE,PR/SC,-25.279820,-49.304320,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRATT_0004,3SLATMD01,3SLATMD01,3SLATMD01,1010011,3SLATMD01IE,43,43,1,724-04-258562859,28,9362,0.200,0.200,936202,700,700T,SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,44192,342,,112,-3.000,1,0.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS3900 V100R020C10SPC270,TSL,PR,41,410040,ALMIRANTE TAMANDARE,PR/SC,-25.279820,-49.304320,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRATT_0004,3SLATMD01,3SLATMD01,3SLATMD01,1010011,3SLATMD01IF,44,44,2,724-04-258562860,28,9362,0.200,0.200,936202,700,700T,SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,44192,343,,112,-3.000,1,0.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS3900 V100R020C10SPC270,TSL,PR,41,410040,ALMIRANTE TAMANDARE,PR/SC,-25.279820,-49.304320,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRATT_0004,3SLATMD01,3SLATMD01,3SLATMD01,1010011,3SLATMD01IG,45,45,3,724-04-258562861,28,9362,0.200,0.200,936202,700,700T,SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,44192,344,,112,-3.000,1,0.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS3900 V100R020C10SPC270,TSL,PR,41,410040,ALMIRANTE TAMANDARE,PR/SC,-25.279820,-49.304320,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRATT_0001,SR-ATCE01,4G-ATCE01,SR-ATCE01,1010016,4C-ATCE01-26-A,1,1,1,724-04-258564097,7,3200,20.000,20.000,320020,2600,2600V,SHARED,TRUE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34192,240,658,182,-3.000,1,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,PR,41,410040,ALMIRANTE TAMANDARE,PR/SC,-25.315293,-49.300404,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRATT_0001,SR-ATCE01,4G-ATCE01,SR-ATCE01,1010016,4C-ATCE01-26-B,2,2,2,724-04-258564098,7,3200,20.000,20.000,320020,2600,2600V,SHARED,TRUE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34192,241,248,182,-3.000,1,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,PR,41,410040,ALMIRANTE TAMANDARE,PR/SC,-25.315293,-49.300404,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRATT_0001,SR-ATCE01,4G-ATCE01,SR-ATCE01,1010016,4C-ATCE01-26-C,3,3,3,724-04-258564099,7,3200,20.000,20.000,320020,2600,2600V,SHARED,TRUE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34192,242,256,182,-3.000,1,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,PR,41,410040,ALMIRANTE TAMANDARE,PR/SC,-25.315293,-49.300404,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRATT_0002,SR-ATCH01,4G-ATCH01,SR-ATCH01,1010046,4C-ATCH01-26-A,1,1,1,724-04-258571777,7,3200,20.000,20.000,320020,2600,2600V,SHARED,TRUE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34192,381,504,182,-3.000,1,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,PR,41,410040,ALMIRANTE TAMANDARE,PR/SC,-25.327799,-49.278906,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRATT_0002,SR-ATCH01,4G-ATCH01,SR-ATCH01,1010046,4C-ATCH01-26-B,2,2,2,724-04-258571778,7,3200,20.000,20.000,320020,2600,2600V,SHARED,TRUE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34192,382,512,182,-3.000,1,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,PR,41,410040,ALMIRANTE TAMANDARE,PR/SC,-25.327799,-49.278906,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRATT_0002,SR-ATCH01,4G-ATCH01,SR-ATCH01,1010046,4C-ATCH01-26-C,3,3,3,724-04-258571779,7,3200,20.000,20.000,320020,2600,2600V,SHARED,TRUE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34192,383,520,182,-3.000,1,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,PR,41,410040,ALMIRANTE TAMANDARE,PR/SC,-25.327799,-49.278906,IN SERVICE,IN SERVICE,10.220.30.9
