csn,alarm_id,alarm_name,severity,cleared,acked,source,product,ip,ne_dn,cell_name,enodeb_id,gnodeb_id,location,occur_time,arrive_time,moi,additional_info
405700468,29240,Cell Unavailable,Major,0,0,SR-SPSRJ5,BTS5900,10.232.221.249,NE=2127,4G-SPSRJ5-21-3A,725028,1773604,ROOT/TSP/SRAN/SP/SAO PAULO/SAPOPEMBA_CIDADETIRADENTES,2026-06-24 00:42:03,2026-06-24 00:42:33,"eNodeB Function Name=4G-SPSRJ5, Local Cell ID=193, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPSRJ5-21-3A, eNodeB ID=725028, Cell ID=193, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=725028, gNodeBId=1773604"
405700467,29240,Cell Unavailable,Major,0,0,SR-SPSRJ5,BTS5900,10.232.221.249,NE=2127,4G-SPSRJ5-21-1A,725028,1773604,ROOT/TSP/SRAN/SP/SAO PAULO/SAPOPEMBA_CIDADETIRADENTES,2026-06-24 00:42:03,2026-06-24 00:42:33,"eNodeB Function Name=4G-SPSRJ5, Local Cell ID=191, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPSRJ5-21-1A, eNodeB ID=725028, Cell ID=191, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=725028, gNodeBId=1773604"
405700463,29240,Cell Unavailable,Major,0,0,SR-SPSRJ5,BTS5900,10.232.221.249,NE=2127,4G-SPSRJ5-18-4A,725028,1773604,ROOT/TSP/SRAN/SP/SAO PAULO/SAPOPEMBA_CIDADETIRADENTES,2026-06-24 00:42:00,2026-06-24 00:42:30,"eNodeB Function Name=4G-SPSRJ5, Local Cell ID=214, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPSRJ5-18-4A, eNodeB ID=725028, Cell ID=214, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=725028, gNodeBId=1773604"
405700462,29240,Cell Unavailable,Major,0,0,SR-SPSRJ5,BTS5900,10.232.221.249,NE=2127,4G-SPSRJ5-18-1A,725028,1773604,ROOT/TSP/SRAN/SP/SAO PAULO/SAPOPEMBA_CIDADETIRADENTES,2026-06-24 00:42:00,2026-06-24 00:42:30,"eNodeB Function Name=4G-SPSRJ5, Local Cell ID=211, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPSRJ5-18-1A, eNodeB ID=725028, Cell ID=211, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=725028, gNodeBId=1773604"
405700461,29240,Cell Unavailable,Major,0,0,SR-SPSRJ5,BTS5900,10.232.221.249,NE=2127,4G-SPSRJ5-18-2A,725028,1773604,ROOT/TSP/SRAN/SP/SAO PAULO/SAPOPEMBA_CIDADETIRADENTES,2026-06-24 00:42:00,2026-06-24 00:42:30,"eNodeB Function Name=4G-SPSRJ5, Local Cell ID=212, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPSRJ5-18-2A, eNodeB ID=725028, Cell ID=212, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=725028, gNodeBId=1773604"
405700460,29240,Cell Unavailable,Major,0,0,SR-SPSRJ5,BTS5900,10.232.221.249,NE=2127,4G-SPSRJ5-18-3A,725028,1773604,ROOT/TSP/SRAN/SP/SAO PAULO/SAPOPEMBA_CIDADETIRADENTES,2026-06-24 00:42:00,2026-06-24 00:42:30,"eNodeB Function Name=4G-SPSRJ5, Local Cell ID=213, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPSRJ5-18-3A, eNodeB ID=725028, Cell ID=213, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=725028, gNodeBId=1773604"
405700459,29240,Cell Unavailable,Major,0,0,SR-SPSRJ5,BTS5900,10.232.221.249,NE=2127,4G-SPSRJ5-18-4I,725028,1773604,ROOT/TSP/SRAN/SP/SAO PAULO/SAPOPEMBA_CIDADETIRADENTES,2026-06-24 00:41:54,2026-06-24 00:42:25,"eNodeB Function Name=4G-SPSRJ5, Local Cell ID=64, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPSRJ5-18-4I, eNodeB ID=725028, Cell ID=64, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=725028, gNodeBId=1773604"
405700458,29240,Cell Unavailable,Major,0,0,SR-SPSRJ5,BTS5900,10.232.221.249,NE=2127,4G-SPSRJ5-18-2I,725028,1773604,ROOT/TSP/SRAN/SP/SAO PAULO/SAPOPEMBA_CIDADETIRADENTES,2026-06-24 00:41:54,2026-06-24 00:42:24,"eNodeB Function Name=4G-SPSRJ5, Local Cell ID=62, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPSRJ5-18-2I, eNodeB ID=725028, Cell ID=62, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=725028, gNodeBId=1773604"
405700456,29240,Cell Unavailable,Major,0,0,SR-SPSRJ5,BTS5900,10.232.221.249,NE=2127,4G-SPSRJ5-21-2A,725028,1773604,ROOT/TSP/SRAN/SP/SAO PAULO/SAPOPEMBA_CIDADETIRADENTES,2026-06-24 00:41:51,2026-06-24 00:42:22,"eNodeB Function Name=4G-SPSRJ5, Local Cell ID=192, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPSRJ5-21-2A, eNodeB ID=725028, Cell ID=192, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=725028, gNodeBId=1773604"
405700448,29240,Cell Unavailable,Major,0,0,SR-SPSRJ5,BTS5900,10.232.221.249,NE=2127,4G-SPSRJ5-18-1I,725028,1773604,ROOT/TSP/SRAN/SP/SAO PAULO/SAPOPEMBA_CIDADETIRADENTES,2026-06-24 00:41:54,2026-06-24 00:42:15,"eNodeB Function Name=4G-SPSRJ5, Local Cell ID=61, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPSRJ5-18-1I, eNodeB ID=725028, Cell ID=61, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=725028, gNodeBId=1773604"
405699534,29240,Cell Unavailable,Major,0,0,SR-SPSRJ5,BTS5900,10.232.221.249,NE=2127,4G-SPSRJ5-07-B,725028,1773604,ROOT/TSP/SRAN/SP/SAO PAULO/SAPOPEMBA_CIDADETIRADENTES,2026-06-24 00:39:30,2026-06-24 00:40:04,"eNodeB Function Name=4G-SPSRJ5, Local Cell ID=14, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPSRJ5-07-B, eNodeB ID=725028, Cell ID=14, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=725028, gNodeBId=1773604"
405699533,29240,Cell Unavailable,Major,0,0,SR-SPSRJ5,BTS5900,10.232.221.249,NE=2127,4G-SPSRJ5-07-A,725028,1773604,ROOT/TSP/SRAN/SP/SAO PAULO/SAPOPEMBA_CIDADETIRADENTES,2026-06-24 00:39:30,2026-06-24 00:40:04,"eNodeB Function Name=4G-SPSRJ5, Local Cell ID=13, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPSRJ5-07-A, eNodeB ID=725028, Cell ID=13, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=725028, gNodeBId=1773604"
405699531,29240,Cell Unavailable,Major,0,0,SR-SPSRJ5,BTS5900,10.232.221.249,NE=2127,4G-SPSRJ5-07-C,725028,1773604,ROOT/TSP/SRAN/SP/SAO PAULO/SAPOPEMBA_CIDADETIRADENTES,2026-06-24 00:39:30,2026-06-24 00:40:03,"eNodeB Function Name=4G-SPSRJ5, Local Cell ID=15, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPSRJ5-07-C, eNodeB ID=725028, Cell ID=15, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=725028, gNodeBId=1773604"
405699513,29240,Cell Unavailable,Major,0,0,SR-SPSRJ5,BTS5900,10.232.221.249,NE=2127,4G-SPSRJ5-07-IC,725028,1773604,ROOT/TSP/SRAN/SP/SAO PAULO/SAPOPEMBA_CIDADETIRADENTES,2026-06-24 00:39:33,2026-06-24 00:39:54,"eNodeB Function Name=4G-SPSRJ5, Local Cell ID=45, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=TRUE, Cell Name=4G-SPSRJ5-07-IC, eNodeB ID=725028, Cell ID=45, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=725028, gNodeBId=1773604"
405699512,29240,Cell Unavailable,Major,0,0,SR-SPSRJ5,BTS5900,10.232.221.249,NE=2127,4G-SPSRJ5-07-IB,725028,1773604,ROOT/TSP/SRAN/SP/SAO PAULO/SAPOPEMBA_CIDADETIRADENTES,2026-06-24 00:39:33,2026-06-24 00:39:54,"eNodeB Function Name=4G-SPSRJ5, Local Cell ID=44, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=TRUE, Cell Name=4G-SPSRJ5-07-IB, eNodeB ID=725028, Cell ID=44, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=725028, gNodeBId=1773604"
405699509,29240,Cell Unavailable,Major,0,0,SR-SPSRJ5,BTS5900,10.232.221.249,NE=2127,4G-SPSRJ5-07-IA,725028,1773604,ROOT/TSP/SRAN/SP/SAO PAULO/SAPOPEMBA_CIDADETIRADENTES,2026-06-24 00:39:33,2026-06-24 00:39:54,"eNodeB Function Name=4G-SPSRJ5, Local Cell ID=43, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=TRUE, Cell Name=4G-SPSRJ5-07-IA, eNodeB ID=725028, Cell ID=43, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=725028, gNodeBId=1773604"
405697383,29240,Cell Unavailable,Major,0,0,SR-SPSRJ5,BTS5900,10.232.221.249,NE=2127,4G-SPSRJ5-26-C,725028,1773604,ROOT/TSP/SRAN/SP/SAO PAULO/SAPOPEMBA_CIDADETIRADENTES,2026-06-24 00:35:39,2026-06-24 00:37:09,"eNodeB Function Name=4G-SPSRJ5, Local Cell ID=3, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPSRJ5-26-C, eNodeB ID=725028, Cell ID=3, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=725028, gNodeBId=1773604"
405697382,29240,Cell Unavailable,Major,0,0,SR-SPSRJ5,BTS5900,10.232.221.249,NE=2127,4G-SPSRJ5-26-B,725028,1773604,ROOT/TSP/SRAN/SP/SAO PAULO/SAPOPEMBA_CIDADETIRADENTES,2026-06-24 00:35:39,2026-06-24 00:37:09,"eNodeB Function Name=4G-SPSRJ5, Local Cell ID=2, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPSRJ5-26-B, eNodeB ID=725028, Cell ID=2, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=725028, gNodeBId=1773604"
405697381,29240,Cell Unavailable,Major,0,0,SR-SPSRJ5,BTS5900,10.232.221.249,NE=2127,4G-SPSRJ5-26-A,725028,1773604,ROOT/TSP/SRAN/SP/SAO PAULO/SAPOPEMBA_CIDADETIRADENTES,2026-06-24 00:35:39,2026-06-24 00:37:09,"eNodeB Function Name=4G-SPSRJ5, Local Cell ID=1, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPSRJ5-26-A, eNodeB ID=725028, Cell ID=1, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=725028, gNodeBId=1773604"
405696320,29240,Cell Unavailable,Major,0,0,SR-SPSRJ5,BTS5900,10.232.221.249,NE=2127,4G-SPSRJ5-18-1B,725028,1773604,ROOT/TSP/SRAN/SP/SAO PAULO/SAPOPEMBA_CIDADETIRADENTES,2026-06-24 00:34:39,2026-06-24 00:36:09,"eNodeB Function Name=4G-SPSRJ5, Local Cell ID=216, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPSRJ5-18-1B, eNodeB ID=725028, Cell ID=216, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=725028, gNodeBId=1773604"
405696319,29240,Cell Unavailable,Major,0,0,SR-SPSRJ5,BTS5900,10.232.221.249,NE=2127,4G-SPSRJ5-21-2B,725028,1773604,ROOT/TSP/SRAN/SP/SAO PAULO/SAPOPEMBA_CIDADETIRADENTES,2026-06-24 00:34:39,2026-06-24 00:36:09,"eNodeB Function Name=4G-SPSRJ5, Local Cell ID=197, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPSRJ5-21-2B, eNodeB ID=725028, Cell ID=197, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=725028, gNodeBId=1773604"
405696316,29240,Cell Unavailable,Major,0,0,SR-SPSRJ5,BTS5900,10.232.221.249,NE=2127,4G-SPSRJ5-18-1J,725028,1773604,ROOT/TSP/SRAN/SP/SAO PAULO/SAPOPEMBA_CIDADETIRADENTES,2026-06-24 00:34:36,2026-06-24 00:36:06,"eNodeB Function Name=4G-SPSRJ5, Local Cell ID=66, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPSRJ5-18-1J, eNodeB ID=725028, Cell ID=66, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=725028, gNodeBId=1773604"
405696315,29240,Cell Unavailable,Major,0,0,SR-SPSRJ5,BTS5900,10.232.221.249,NE=2127,4G-SPSRJ5-18-IB,725028,1773604,ROOT/TSP/SRAN/SP/SAO PAULO/SAPOPEMBA_CIDADETIRADENTES,2026-06-24 00:34:36,2026-06-24 00:36:06,"eNodeB Function Name=4G-SPSRJ5, Local Cell ID=40, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=TRUE, Cell Name=4G-SPSRJ5-18-IB, eNodeB ID=725028, Cell ID=40, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=725028, gNodeBId=1773604"
405696314,29240,Cell Unavailable,Major,0,0,SR-SPSRJ5,BTS5900,10.232.221.249,NE=2127,4G-SPSRJ5-18-2J,725028,1773604,ROOT/TSP/SRAN/SP/SAO PAULO/SAPOPEMBA_CIDADETIRADENTES,2026-06-24 00:34:36,2026-06-24 00:36:06,"eNodeB Function Name=4G-SPSRJ5, Local Cell ID=67, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPSRJ5-18-2J, eNodeB ID=725028, Cell ID=67, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=725028, gNodeBId=1773604"
405696308,29240,Cell Unavailable,Major,0,0,SR-SPSRJ5,BTS5900,10.232.221.249,NE=2127,4G-SPSRJ5-21-1B,725028,1773604,ROOT/TSP/SRAN/SP/SAO PAULO/SAPOPEMBA_CIDADETIRADENTES,2026-06-24 00:34:33,2026-06-24 00:36:03,"eNodeB Function Name=4G-SPSRJ5, Local Cell ID=196, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPSRJ5-21-1B, eNodeB ID=725028, Cell ID=196, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=725028, gNodeBId=1773604"
405696307,29240,Cell Unavailable,Major,0,0,SR-SPSRJ5,BTS5900,10.232.221.249,NE=2127,4G-SPSRJ5-18-2B,725028,1773604,ROOT/TSP/SRAN/SP/SAO PAULO/SAPOPEMBA_CIDADETIRADENTES,2026-06-24 00:34:33,2026-06-24 00:36:03,"eNodeB Function Name=4G-SPSRJ5, Local Cell ID=217, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPSRJ5-18-2B, eNodeB ID=725028, Cell ID=217, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=725028, gNodeBId=1773604"
405608457,29240,Cell Unavailable,Major,0,0,SR-SPSBJ2,BTS5900,10.232.253.209,NE=2260,4G-SPSBJ2-21-1B,725084,1773660,ROOT/TSP/SRAN/SP/SAO PAULO/SAPOPEMBA_CIDADETIRADENTES,2026-06-23 22:23:52,2026-06-23 22:25:23,"eNodeB Function Name=4G-SPSBJ2, Local Cell ID=196, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPSBJ2-21-1B, eNodeB ID=725084, Cell ID=196, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=725084, gNodeBId=1773660"
405608456,29240,Cell Unavailable,Major,0,0,SR-SPSBJ2,BTS5900,10.232.253.209,NE=2260,4G-SPSBJ2-21-2B,725084,1773660,ROOT/TSP/SRAN/SP/SAO PAULO/SAPOPEMBA_CIDADETIRADENTES,2026-06-23 22:23:52,2026-06-23 22:25:23,"eNodeB Function Name=4G-SPSBJ2, Local Cell ID=197, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPSBJ2-21-2B, eNodeB ID=725084, Cell ID=197, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=725084, gNodeBId=1773660"
405608449,29240,Cell Unavailable,Major,0,0,SR-SPSBJ2,BTS5900,10.232.253.209,NE=2260,4G-SPSBJ2-18-2B,725084,1773660,ROOT/TSP/SRAN/SP/SAO PAULO/SAPOPEMBA_CIDADETIRADENTES,2026-06-23 22:23:49,2026-06-23 22:25:20,"eNodeB Function Name=4G-SPSBJ2, Local Cell ID=217, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPSBJ2-18-2B, eNodeB ID=725084, Cell ID=217, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=725084, gNodeBId=1773660"
405608448,29240,Cell Unavailable,Major,0,0,SR-SPSBJ2,BTS5900,10.232.253.209,NE=2260,4G-SPSBJ2-18-1B,725084,1773660,ROOT/TSP/SRAN/SP/SAO PAULO/SAPOPEMBA_CIDADETIRADENTES,2026-06-23 22:23:49,2026-06-23 22:25:20,"eNodeB Function Name=4G-SPSBJ2, Local Cell ID=216, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPSBJ2-18-1B, eNodeB ID=725084, Cell ID=216, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=725084, gNodeBId=1773660"
405608447,29240,Cell Unavailable,Major,0,0,SR-SPSBJ2,BTS5900,10.232.253.209,NE=2260,4G-SPSBJ2-18-IJ,725084,1773660,ROOT/TSP/SRAN/SP/SAO PAULO/SAPOPEMBA_CIDADETIRADENTES,2026-06-23 22:23:49,2026-06-23 22:25:20,"eNodeB Function Name=4G-SPSBJ2, Local Cell ID=160, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=TRUE, Cell Name=4G-SPSBJ2-18-IJ, eNodeB ID=725084, Cell ID=160, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=725084, gNodeBId=1773660"
405607642,29240,Cell Unavailable,Major,0,0,SR-SPSBJ2,BTS5900,10.232.253.209,NE=2260,4G-SPSBJ2-18-1J,725084,1773660,ROOT/TSP/SRAN/SP/SAO PAULO/SAPOPEMBA_CIDADETIRADENTES,2026-06-23 22:23:52,2026-06-23 22:23:59,"eNodeB Function Name=4G-SPSBJ2, Local Cell ID=66, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPSBJ2-18-1J, eNodeB ID=725084, Cell ID=66, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=725084, gNodeBId=1773660"
405607641,29240,Cell Unavailable,Major,0,0,SR-SPSBJ2,BTS5900,10.232.253.209,NE=2260,4G-SPSBJ2-18-2J,725084,1773660,ROOT/TSP/SRAN/SP/SAO PAULO/SAPOPEMBA_CIDADETIRADENTES,2026-06-23 22:23:52,2026-06-23 22:23:59,"eNodeB Function Name=4G-SPSBJ2, Local Cell ID=67, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPSBJ2-18-2J, eNodeB ID=725084, Cell ID=67, Specific Problem=RF Power OFF","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=725084, gNodeBId=1773660"
405442468,29240,Cell Unavailable,Major,0,0,SR-CRBSJ6,BTS5900,10.238.160.209,NE=1373,4G-CRBSJ6-18-IC,73053,1121629,ROOT/TSP/SRAN/SP/CARAPICUIBA,2026-06-23 20:06:28,2026-06-23 20:07:59,"eNodeB Function Name=4G-CRBSJ6, Local Cell ID=41, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=TRUE, Cell Name=4G-CRBSJ6-18-IC, eNodeB ID=73053, Cell ID=41, Specific Problem=RF module abnormal","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=73053, gNodeBId=1121629"
405442467,29240,Cell Unavailable,Major,0,0,SR-CRBSJ6,BTS5900,10.238.160.209,NE=1373,4G-CRBSJ6-18-IB,73053,1121629,ROOT/TSP/SRAN/SP/CARAPICUIBA,2026-06-23 20:06:28,2026-06-23 20:07:59,"eNodeB Function Name=4G-CRBSJ6, Local Cell ID=40, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=TRUE, Cell Name=4G-CRBSJ6-18-IB, eNodeB ID=73053, Cell ID=40, Specific Problem=RF module abnormal","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=73053, gNodeBId=1121629"
405442466,29240,Cell Unavailable,Major,0,0,SR-CRBSJ6,BTS5900,10.238.160.209,NE=1373,4G-CRBSJ6-18-IA,73053,1121629,ROOT/TSP/SRAN/SP/CARAPICUIBA,2026-06-23 20:06:28,2026-06-23 20:07:59,"eNodeB Function Name=4G-CRBSJ6, Local Cell ID=39, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=TRUE, Cell Name=4G-CRBSJ6-18-IA, eNodeB ID=73053, Cell ID=39, Specific Problem=RF module abnormal","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=73053, gNodeBId=1121629"
405442465,29240,Cell Unavailable,Major,0,0,SR-CRBSJ6,BTS5900,10.238.160.209,NE=1373,4G-CRBSJ6-18-I,73053,1121629,ROOT/TSP/SRAN/SP/CARAPICUIBA,2026-06-23 20:06:28,2026-06-23 20:07:59,"eNodeB Function Name=4G-CRBSJ6, Local Cell ID=129, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-CRBSJ6-18-I, eNodeB ID=73053, Cell ID=129, Specific Problem=RF module abnormal","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=73053, gNodeBId=1121629"
405442350,29240,Cell Unavailable,Major,0,0,SR-CRBSJ6,BTS5900,10.238.160.209,NE=1373,4G-CRBSJ6-18-J,73053,1121629,ROOT/TSP/SRAN/SP/CARAPICUIBA,2026-06-23 20:06:25,2026-06-23 20:07:56,"eNodeB Function Name=4G-CRBSJ6, Local Cell ID=130, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-CRBSJ6-18-J, eNodeB ID=73053, Cell ID=130, Specific Problem=RF module abnormal","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=73053, gNodeBId=1121629"
405442349,29240,Cell Unavailable,Major,0,0,SR-CRBSJ6,BTS5900,10.238.160.209,NE=1373,4G-CRBSJ6-18-C,73053,1121629,ROOT/TSP/SRAN/SP/CARAPICUIBA,2026-06-23 20:06:25,2026-06-23 20:07:56,"eNodeB Function Name=4G-CRBSJ6, Local Cell ID=11, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-CRBSJ6-18-C, eNodeB ID=73053, Cell ID=11, Specific Problem=RF module abnormal","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=73053, gNodeBId=1121629"
405442348,29240,Cell Unavailable,Major,0,0,SR-CRBSJ6,BTS5900,10.238.160.209,NE=1373,4G-CRBSJ6-18-B,73053,1121629,ROOT/TSP/SRAN/SP/CARAPICUIBA,2026-06-23 20:06:25,2026-06-23 20:07:56,"eNodeB Function Name=4G-CRBSJ6, Local Cell ID=10, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-CRBSJ6-18-B, eNodeB ID=73053, Cell ID=10, Specific Problem=RF module abnormal","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=73053, gNodeBId=1121629"
405442347,29240,Cell Unavailable,Major,0,0,SR-CRBSJ6,BTS5900,10.238.160.209,NE=1373,4G-CRBSJ6-18-A,73053,1121629,ROOT/TSP/SRAN/SP/CARAPICUIBA,2026-06-23 20:06:25,2026-06-23 20:07:56,"eNodeB Function Name=4G-CRBSJ6, Local Cell ID=9, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-CRBSJ6-18-A, eNodeB ID=73053, Cell ID=9, Specific Problem=RF module abnormal","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=73053, gNodeBId=1121629"
